district,census_variable,value
Mornington,M_Arthritis_0_14_n,0.0
Morwell,M_Arthritis_0_14_n,3.0
Mulgrave,M_Arthritis_0_14_n,0.0
Murray Plains,M_Arthritis_0_14_n,0.0
Narracan,M_Arthritis_0_14_n,0.0
Narre Warren North,M_Arthritis_0_14_n,0.0
Narre Warren South,M_Arthritis_0_14_n,3.0
Nepean,M_Arthritis_0_14_n,0.0
Niddrie,M_Arthritis_0_14_n,0.0
Northcote,M_Arthritis_0_14_n,0.0
Oakleigh,M_Arthritis_0_14_n,0.0
Ovens Valley,M_Arthritis_0_14_n,0.0
Pakenham,M_Arthritis_0_14_n,0.0
Pascoe Vale,M_Arthritis_0_14_n,0.0
Point Cook,M_Arthritis_0_14_n,0.0
Polwarth,M_Arthritis_0_14_n,5.0
Prahran,M_Arthritis_0_14_n,0.0
Preston,M_Arthritis_0_14_n,0.0
Richmond,M_Arthritis_0_14_n,0.0
Ringwood,M_Arthritis_0_14_n,0.0
Ripon,M_Arthritis_0_14_n,0.0
Rowville,M_Arthritis_0_14_n,0.0
Sandringham,M_Arthritis_0_14_n,0.0
Shepparton,M_Arthritis_0_14_n,0.0
South Barwon,M_Arthritis_0_14_n,3.0
South-West Coast,M_Arthritis_0_14_n,0.0
St Albans,M_Arthritis_0_14_n,0.0
Sunbury,M_Arthritis_0_14_n,0.0
Sydenham,M_Arthritis_0_14_n,0.0
Tarneit,M_Arthritis_0_14_n,0.0
Thomastown,M_Arthritis_0_14_n,0.0
Warrandyte,M_Arthritis_0_14_n,0.0
Wendouree,M_Arthritis_0_14_n,0.0
Werribee,M_Arthritis_0_14_n,0.0
Williamstown,M_Arthritis_0_14_n,0.0
Yan Yean,M_Arthritis_0_14_n,0.0
Albert Park,M_Arthritis_0_14_pc,0.0
Ashwood,M_Arthritis_0_14_pc,0.0
Bass,M_Arthritis_0_14_pc,0.0
Bayswater,M_Arthritis_0_14_pc,0.0
Bellarine,M_Arthritis_0_14_pc,0.0
Benambra,M_Arthritis_0_14_pc,0.0001
Bendigo East,M_Arthritis_0_14_pc,0.0
Bendigo West,M_Arthritis_0_14_pc,0.0
Bentleigh,M_Arthritis_0_14_pc,0.0
Berwick,M_Arthritis_0_14_pc,0.0
Box Hill,M_Arthritis_0_14_pc,0.0
Brighton,M_Arthritis_0_14_pc,0.0
Broadmeadows,M_Arthritis_0_14_pc,0.0
Brunswick,M_Arthritis_0_14_pc,0.0
Bulleen,M_Arthritis_0_14_pc,0.0
Bundoora,M_Arthritis_0_14_pc,0.0
Carrum,M_Arthritis_0_14_pc,0.0
Caulfield,M_Arthritis_0_14_pc,0.0
Clarinda,M_Arthritis_0_14_pc,0.0
Cranbourne,M_Arthritis_0_14_pc,0.0
Croydon,M_Arthritis_0_14_pc,0.0
Dandenong,M_Arthritis_0_14_pc,0.0001
Eildon,M_Arthritis_0_14_pc,0.0
Eltham,M_Arthritis_0_14_pc,0.0001
Essendon,M_Arthritis_0_14_pc,0.0
Eureka,M_Arthritis_0_14_pc,0.0
Euroa,M_Arthritis_0_14_pc,0.0
Evelyn,M_Arthritis_0_14_pc,0.0
Footscray,M_Arthritis_0_14_pc,0.0
Frankston,M_Arthritis_0_14_pc,0.0
Geelong,M_Arthritis_0_14_pc,0.0001
Gippsland East,M_Arthritis_0_14_pc,0.0
Gippsland South,M_Arthritis_0_14_pc,0.0
Glen Waverley,M_Arthritis_0_14_pc,0.0
Greenvale,M_Arthritis_0_14_pc,0.0001
Hastings,M_Arthritis_0_14_pc,0.0
Hawthorn,M_Arthritis_0_14_pc,0.0
Ivanhoe,M_Arthritis_0_14_pc,0.0
Kalkallo,M_Arthritis_0_14_pc,0.0
Kew,M_Arthritis_0_14_pc,0.0
Kororoit,M_Arthritis_0_14_pc,0.0
Lara,M_Arthritis_0_14_pc,0.0
Laverton,M_Arthritis_0_14_pc,0.0
Lowan,M_Arthritis_0_14_pc,0.0
Macedon,M_Arthritis_0_14_pc,0.0
Malvern,M_Arthritis_0_14_pc,0.0001
Melbourne,M_Arthritis_0_14_pc,0.0
Melton,M_Arthritis_0_14_pc,0.0
Mildura,M_Arthritis_0_14_pc,0.0
Mill Park,M_Arthritis_0_14_pc,0.0
Monbulk,M_Arthritis_0_14_pc,0.0
Mordialloc,M_Arthritis_0_14_pc,0.0
Mornington,M_Arthritis_0_14_pc,0.0
Morwell,M_Arthritis_0_14_pc,0.0
Mulgrave,M_Arthritis_0_14_pc,0.0
Murray Plains,M_Arthritis_0_14_pc,0.0
Narracan,M_Arthritis_0_14_pc,0.0
Narre Warren North,M_Arthritis_0_14_pc,0.0
Narre Warren South,M_Arthritis_0_14_pc,0.0
Nepean,M_Arthritis_0_14_pc,0.0
Niddrie,M_Arthritis_0_14_pc,0.0
Northcote,M_Arthritis_0_14_pc,0.0
Oakleigh,M_Arthritis_0_14_pc,0.0
Ovens Valley,M_Arthritis_0_14_pc,0.0
Pakenham,M_Arthritis_0_14_pc,0.0
Pascoe Vale,M_Arthritis_0_14_pc,0.0
Point Cook,M_Arthritis_0_14_pc,0.0
Polwarth,M_Arthritis_0_14_pc,0.0001
Prahran,M_Arthritis_0_14_pc,0.0
Preston,M_Arthritis_0_14_pc,0.0
Richmond,M_Arthritis_0_14_pc,0.0
Ringwood,M_Arthritis_0_14_pc,0.0
Ripon,M_Arthritis_0_14_pc,0.0
Rowville,M_Arthritis_0_14_pc,0.0
Sandringham,M_Arthritis_0_14_pc,0.0
Shepparton,M_Arthritis_0_14_pc,0.0
South Barwon,M_Arthritis_0_14_pc,0.0
South-West Coast,M_Arthritis_0_14_pc,0.0
St Albans,M_Arthritis_0_14_pc,0.0
Sunbury,M_Arthritis_0_14_pc,0.0
Sydenham,M_Arthritis_0_14_pc,0.0
Tarneit,M_Arthritis_0_14_pc,0.0
Thomastown,M_Arthritis_0_14_pc,0.0
Warrandyte,M_Arthritis_0_14_pc,0.0
Wendouree,M_Arthritis_0_14_pc,0.0
Werribee,M_Arthritis_0_14_pc,0.0
Williamstown,M_Arthritis_0_14_pc,0.0
Yan Yean,M_Arthritis_0_14_pc,0.0
Albert Park,M_Arthritis_15_24_n,0.0
Ashwood,M_Arthritis_15_24_n,0.0
Bass,M_Arthritis_15_24_n,0.0
Bayswater,M_Arthritis_15_24_n,0.0
Bellarine,M_Arthritis_15_24_n,0.0
Benambra,M_Arthritis_15_24_n,0.0
Bendigo East,M_Arthritis_15_24_n,0.0
Bendigo West,M_Arthritis_15_24_n,0.0
Bentleigh,M_Arthritis_15_24_n,0.0
Berwick,M_Arthritis_15_24_n,3.0
Box Hill,M_Arthritis_15_24_n,4.0
Brighton,M_Arthritis_15_24_n,0.0
Broadmeadows,M_Arthritis_15_24_n,0.0
Brunswick,M_Arthritis_15_24_n,0.0
Bulleen,M_Arthritis_15_24_n,0.0
Bundoora,M_Arthritis_15_24_n,4.0
Carrum,M_Arthritis_15_24_n,0.0
Caulfield,M_Arthritis_15_24_n,0.0
Clarinda,M_Arthritis_15_24_n,0.0
Cranbourne,M_Arthritis_15_24_n,0.0
Croydon,M_Arthritis_15_24_n,0.0
Dandenong,M_Arthritis_15_24_n,0.0
Eildon,M_Arthritis_15_24_n,8.0
Eltham,M_Arthritis_15_24_n,0.0
Essendon,M_Arthritis_15_24_n,0.0
Eureka,M_Arthritis_15_24_n,5.0
Euroa,M_Arthritis_15_24_n,3.0
Evelyn,M_Arthritis_15_24_n,14.0
Footscray,M_Arthritis_15_24_n,0.0
Frankston,M_Arthritis_15_24_n,3.0
Geelong,M_Arthritis_15_24_n,0.0
Gippsland East,M_Arthritis_15_24_n,0.0
Gippsland South,M_Arthritis_15_24_n,4.0
Glen Waverley,M_Arthritis_15_24_n,3.0
Greenvale,M_Arthritis_15_24_n,4.0
Hastings,M_Arthritis_15_24_n,0.0
Hawthorn,M_Arthritis_15_24_n,0.0
Ivanhoe,M_Arthritis_15_24_n,0.0
Kalkallo,M_Arthritis_15_24_n,3.0
Kew,M_Arthritis_15_24_n,0.0
Kororoit,M_Arthritis_15_24_n,0.0
Lara,M_Arthritis_15_24_n,0.0
Laverton,M_Arthritis_15_24_n,0.0
Lowan,M_Arthritis_15_24_n,0.0
Macedon,M_Arthritis_15_24_n,0.0
Malvern,M_Arthritis_15_24_n,0.0
Melbourne,M_Arthritis_15_24_n,20.0
Melton,M_Arthritis_15_24_n,0.0
Mildura,M_Arthritis_15_24_n,0.0
Mill Park,M_Arthritis_15_24_n,0.0
Monbulk,M_Arthritis_15_24_n,0.0
Mordialloc,M_Arthritis_15_24_n,0.0
Mornington,M_Arthritis_15_24_n,0.0
Morwell,M_Arthritis_15_24_n,0.0
Mulgrave,M_Arthritis_15_24_n,0.0
Murray Plains,M_Arthritis_15_24_n,0.0
Narracan,M_Arthritis_15_24_n,3.0
Narre Warren North,M_Arthritis_15_24_n,3.0
Narre Warren South,M_Arthritis_15_24_n,0.0
Nepean,M_Arthritis_15_24_n,0.0
Niddrie,M_Arthritis_15_24_n,0.0
Northcote,M_Arthritis_15_24_n,4.0
Oakleigh,M_Arthritis_15_24_n,5.0
Ovens Valley,M_Arthritis_15_24_n,0.0
Pakenham,M_Arthritis_15_24_n,3.0
Pascoe Vale,M_Arthritis_15_24_n,0.0
Point Cook,M_Arthritis_15_24_n,0.0
Polwarth,M_Arthritis_15_24_n,0.0
Prahran,M_Arthritis_15_24_n,0.0
Preston,M_Arthritis_15_24_n,6.0
Richmond,M_Arthritis_15_24_n,0.0
Ringwood,M_Arthritis_15_24_n,0.0
Ripon,M_Arthritis_15_24_n,4.0
Rowville,M_Arthritis_15_24_n,0.0
Sandringham,M_Arthritis_15_24_n,3.0
Shepparton,M_Arthritis_15_24_n,4.0
South Barwon,M_Arthritis_15_24_n,5.0
South-West Coast,M_Arthritis_15_24_n,0.0
St Albans,M_Arthritis_15_24_n,0.0
Sunbury,M_Arthritis_15_24_n,0.0
Sydenham,M_Arthritis_15_24_n,0.0
Tarneit,M_Arthritis_15_24_n,0.0
Thomastown,M_Arthritis_15_24_n,0.0
Warrandyte,M_Arthritis_15_24_n,3.0
Wendouree,M_Arthritis_15_24_n,5.0
Werribee,M_Arthritis_15_24_n,3.0
Williamstown,M_Arthritis_15_24_n,4.0
Yan Yean,M_Arthritis_15_24_n,0.0
Albert Park,M_Arthritis_15_24_pc,0.0
Ashwood,M_Arthritis_15_24_pc,0.0
Bass,M_Arthritis_15_24_pc,0.0
Bayswater,M_Arthritis_15_24_pc,0.0
Bellarine,M_Arthritis_15_24_pc,0.0
Benambra,M_Arthritis_15_24_pc,0.0
Bendigo East,M_Arthritis_15_24_pc,0.0
Bendigo West,M_Arthritis_15_24_pc,0.0
Bentleigh,M_Arthritis_15_24_pc,0.0
Berwick,M_Arthritis_15_24_pc,0.0
Box Hill,M_Arthritis_15_24_pc,0.0
Brighton,M_Arthritis_15_24_pc,0.0
Broadmeadows,M_Arthritis_15_24_pc,0.0
Brunswick,M_Arthritis_15_24_pc,0.0
Bulleen,M_Arthritis_15_24_pc,0.0
Bundoora,M_Arthritis_15_24_pc,0.0001
Carrum,M_Arthritis_15_24_pc,0.0
Caulfield,M_Arthritis_15_24_pc,0.0
Clarinda,M_Arthritis_15_24_pc,0.0
Cranbourne,M_Arthritis_15_24_pc,0.0
Croydon,M_Arthritis_15_24_pc,0.0
Dandenong,M_Arthritis_15_24_pc,0.0
Eildon,M_Arthritis_15_24_pc,0.0001
Eltham,M_Arthritis_15_24_pc,0.0
Essendon,M_Arthritis_15_24_pc,0.0
Eureka,M_Arthritis_15_24_pc,0.0001
Euroa,M_Arthritis_15_24_pc,0.0
Evelyn,M_Arthritis_15_24_pc,0.0002
Footscray,M_Arthritis_15_24_pc,0.0
Frankston,M_Arthritis_15_24_pc,0.0
Geelong,M_Arthritis_15_24_pc,0.0
Gippsland East,M_Arthritis_15_24_pc,0.0
Gippsland South,M_Arthritis_15_24_pc,0.0001
Glen Waverley,M_Arthritis_15_24_pc,0.0
Greenvale,M_Arthritis_15_24_pc,0.0001
Hastings,M_Arthritis_15_24_pc,0.0
Hawthorn,M_Arthritis_15_24_pc,0.0
Ivanhoe,M_Arthritis_15_24_pc,0.0
Kalkallo,M_Arthritis_15_24_pc,0.0
Kew,M_Arthritis_15_24_pc,0.0
Kororoit,M_Arthritis_15_24_pc,0.0
Lara,M_Arthritis_15_24_pc,0.0
Laverton,M_Arthritis_15_24_pc,0.0
Lowan,M_Arthritis_15_24_pc,0.0
Macedon,M_Arthritis_15_24_pc,0.0
Malvern,M_Arthritis_15_24_pc,0.0
Melbourne,M_Arthritis_15_24_pc,0.0002
Melton,M_Arthritis_15_24_pc,0.0
Mildura,M_Arthritis_15_24_pc,0.0
Mill Park,M_Arthritis_15_24_pc,0.0
Monbulk,M_Arthritis_15_24_pc,0.0
Mordialloc,M_Arthritis_15_24_pc,0.0
Mornington,M_Arthritis_15_24_pc,0.0
Morwell,M_Arthritis_15_24_pc,0.0
Mulgrave,M_Arthritis_15_24_pc,0.0
Murray Plains,M_Arthritis_15_24_pc,0.0
Narracan,M_Arthritis_15_24_pc,0.0
Narre Warren North,M_Arthritis_15_24_pc,0.0
Narre Warren South,M_Arthritis_15_24_pc,0.0
Nepean,M_Arthritis_15_24_pc,0.0
Niddrie,M_Arthritis_15_24_pc,0.0
Northcote,M_Arthritis_15_24_pc,0.0001
Oakleigh,M_Arthritis_15_24_pc,0.0001
Ovens Valley,M_Arthritis_15_24_pc,0.0
Pakenham,M_Arthritis_15_24_pc,0.0
Pascoe Vale,M_Arthritis_15_24_pc,0.0
Point Cook,M_Arthritis_15_24_pc,0.0
Polwarth,M_Arthritis_15_24_pc,0.0
Prahran,M_Arthritis_15_24_pc,0.0
Preston,M_Arthritis_15_24_pc,0.0001
Richmond,M_Arthritis_15_24_pc,0.0
Ringwood,M_Arthritis_15_24_pc,0.0
Ripon,M_Arthritis_15_24_pc,0.0001
Rowville,M_Arthritis_15_24_pc,0.0
Sandringham,M_Arthritis_15_24_pc,0.0
Shepparton,M_Arthritis_15_24_pc,0.0001
South Barwon,M_Arthritis_15_24_pc,0.0001
South-West Coast,M_Arthritis_15_24_pc,0.0
St Albans,M_Arthritis_15_24_pc,0.0
Sunbury,M_Arthritis_15_24_pc,0.0
Sydenham,M_Arthritis_15_24_pc,0.0
Tarneit,M_Arthritis_15_24_pc,0.0
Thomastown,M_Arthritis_15_24_pc,0.0
Warrandyte,M_Arthritis_15_24_pc,0.0
Wendouree,M_Arthritis_15_24_pc,0.0001
Werribee,M_Arthritis_15_24_pc,0.0
Williamstown,M_Arthritis_15_24_pc,0.0001
Yan Yean,M_Arthritis_15_24_pc,0.0
Albert Park,M_Arthritis_25_34_n,45.0
Ashwood,M_Arthritis_25_34_n,3.0
Bass,M_Arthritis_25_34_n,24.0
Bayswater,M_Arthritis_25_34_n,21.0
Bellarine,M_Arthritis_25_34_n,10.0
Benambra,M_Arthritis_25_34_n,29.0
Bendigo East,M_Arthritis_25_34_n,42.0
Bendigo West,M_Arthritis_25_34_n,26.0
Bentleigh,M_Arthritis_25_34_n,0.0
Berwick,M_Arthritis_25_34_n,12.0
Box Hill,M_Arthritis_25_34_n,6.0
Brighton,M_Arthritis_25_34_n,7.0
Broadmeadows,M_Arthritis_25_34_n,9.0
Brunswick,M_Arthritis_25_34_n,25.0
Bulleen,M_Arthritis_25_34_n,4.0
Bundoora,M_Arthritis_25_34_n,33.0
Carrum,M_Arthritis_25_34_n,21.0
Caulfield,M_Arthritis_25_34_n,10.0
Clarinda,M_Arthritis_25_34_n,0.0
Cranbourne,M_Arthritis_25_34_n,6.0
Croydon,M_Arthritis_25_34_n,49.0
Dandenong,M_Arthritis_25_34_n,10.0
Eildon,M_Arthritis_25_34_n,3.0
Eltham,M_Arthritis_25_34_n,15.0
Essendon,M_Arthritis_25_34_n,11.0
Eureka,M_Arthritis_25_34_n,34.0
Euroa,M_Arthritis_25_34_n,18.0
Evelyn,M_Arthritis_25_34_n,16.0
Footscray,M_Arthritis_25_34_n,23.0
Frankston,M_Arthritis_25_34_n,30.0
Geelong,M_Arthritis_25_34_n,34.0
Gippsland East,M_Arthritis_25_34_n,28.0
Gippsland South,M_Arthritis_25_34_n,9.0
Glen Waverley,M_Arthritis_25_34_n,4.0
Greenvale,M_Arthritis_25_34_n,4.0
Hastings,M_Arthritis_25_34_n,48.0
Hawthorn,M_Arthritis_25_34_n,9.0
Ivanhoe,M_Arthritis_25_34_n,14.0
Kalkallo,M_Arthritis_25_34_n,10.0
Kew,M_Arthritis_25_34_n,9.0
Kororoit,M_Arthritis_25_34_n,3.0
Lara,M_Arthritis_25_34_n,17.0
Laverton,M_Arthritis_25_34_n,14.0
Lowan,M_Arthritis_25_34_n,31.0
Macedon,M_Arthritis_25_34_n,18.0
Malvern,M_Arthritis_25_34_n,12.0
Melbourne,M_Arthritis_25_34_n,82.0
Melton,M_Arthritis_25_34_n,29.0
Mildura,M_Arthritis_25_34_n,18.0
Mill Park,M_Arthritis_25_34_n,14.0
Monbulk,M_Arthritis_25_34_n,15.0
Mordialloc,M_Arthritis_25_34_n,12.0
Mornington,M_Arthritis_25_34_n,4.0
Morwell,M_Arthritis_25_34_n,35.0
Mulgrave,M_Arthritis_25_34_n,14.0
Murray Plains,M_Arthritis_25_34_n,27.0
Narracan,M_Arthritis_25_34_n,26.0
Narre Warren North,M_Arthritis_25_34_n,11.0
Narre Warren South,M_Arthritis_25_34_n,10.0
Nepean,M_Arthritis_25_34_n,25.0
Niddrie,M_Arthritis_25_34_n,26.0
Northcote,M_Arthritis_25_34_n,29.0
Oakleigh,M_Arthritis_25_34_n,10.0
Ovens Valley,M_Arthritis_25_34_n,7.0
Pakenham,M_Arthritis_25_34_n,30.0
Pascoe Vale,M_Arthritis_25_34_n,19.0
Point Cook,M_Arthritis_25_34_n,10.0
Polwarth,M_Arthritis_25_34_n,7.0
Prahran,M_Arthritis_25_34_n,32.0
Preston,M_Arthritis_25_34_n,7.0
Richmond,M_Arthritis_25_34_n,77.0
Ringwood,M_Arthritis_25_34_n,10.0
Ripon,M_Arthritis_25_34_n,37.0
Rowville,M_Arthritis_25_34_n,0.0
Sandringham,M_Arthritis_25_34_n,8.0
Shepparton,M_Arthritis_25_34_n,32.0
South Barwon,M_Arthritis_25_34_n,28.0
South-West Coast,M_Arthritis_25_34_n,22.0
St Albans,M_Arthritis_25_34_n,11.0
Sunbury,M_Arthritis_25_34_n,19.0
Sydenham,M_Arthritis_25_34_n,8.0
Tarneit,M_Arthritis_25_34_n,3.0
Thomastown,M_Arthritis_25_34_n,6.0
Warrandyte,M_Arthritis_25_34_n,3.0
Wendouree,M_Arthritis_25_34_n,37.0
Werribee,M_Arthritis_25_34_n,16.0
Williamstown,M_Arthritis_25_34_n,13.0
Yan Yean,M_Arthritis_25_34_n,31.0
Albert Park,M_Arthritis_25_34_pc,0.0006
Ashwood,M_Arthritis_25_34_pc,0.0
Bass,M_Arthritis_25_34_pc,0.0004
Bayswater,M_Arthritis_25_34_pc,0.0003
Bellarine,M_Arthritis_25_34_pc,0.0001
Benambra,M_Arthritis_25_34_pc,0.0004
Bendigo East,M_Arthritis_25_34_pc,0.0006
Bendigo West,M_Arthritis_25_34_pc,0.0004
Bentleigh,M_Arthritis_25_34_pc,0.0
Berwick,M_Arthritis_25_34_pc,0.0001
Box Hill,M_Arthritis_25_34_pc,0.0001
Brighton,M_Arthritis_25_34_pc,0.0001
Broadmeadows,M_Arthritis_25_34_pc,0.0001
Brunswick,M_Arthritis_25_34_pc,0.0004
Bulleen,M_Arthritis_25_34_pc,0.0001
Bundoora,M_Arthritis_25_34_pc,0.0005
Carrum,M_Arthritis_25_34_pc,0.0003
Caulfield,M_Arthritis_25_34_pc,0.0001
Clarinda,M_Arthritis_25_34_pc,0.0
Cranbourne,M_Arthritis_25_34_pc,0.0001
Croydon,M_Arthritis_25_34_pc,0.0007
Dandenong,M_Arthritis_25_34_pc,0.0001
Eildon,M_Arthritis_25_34_pc,0.0
Eltham,M_Arthritis_25_34_pc,0.0002
Essendon,M_Arthritis_25_34_pc,0.0002
Eureka,M_Arthritis_25_34_pc,0.0005
Euroa,M_Arthritis_25_34_pc,0.0003
Evelyn,M_Arthritis_25_34_pc,0.0002
Footscray,M_Arthritis_25_34_pc,0.0003
Frankston,M_Arthritis_25_34_pc,0.0004
Geelong,M_Arthritis_25_34_pc,0.0005
Gippsland East,M_Arthritis_25_34_pc,0.0004
Gippsland South,M_Arthritis_25_34_pc,0.0001
Glen Waverley,M_Arthritis_25_34_pc,0.0
Greenvale,M_Arthritis_25_34_pc,0.0001
Hastings,M_Arthritis_25_34_pc,0.0007
Hawthorn,M_Arthritis_25_34_pc,0.0001
Ivanhoe,M_Arthritis_25_34_pc,0.0002
Kalkallo,M_Arthritis_25_34_pc,0.0001
Kew,M_Arthritis_25_34_pc,0.0001
Kororoit,M_Arthritis_25_34_pc,0.0
Lara,M_Arthritis_25_34_pc,0.0002
Laverton,M_Arthritis_25_34_pc,0.0001
Lowan,M_Arthritis_25_34_pc,0.0005
Macedon,M_Arthritis_25_34_pc,0.0003
Malvern,M_Arthritis_25_34_pc,0.0002
Melbourne,M_Arthritis_25_34_pc,0.0007
Melton,M_Arthritis_25_34_pc,0.0004
Mildura,M_Arthritis_25_34_pc,0.0003
Mill Park,M_Arthritis_25_34_pc,0.0002
Monbulk,M_Arthritis_25_34_pc,0.0002
Mordialloc,M_Arthritis_25_34_pc,0.0002
Mornington,M_Arthritis_25_34_pc,0.0001
Morwell,M_Arthritis_25_34_pc,0.0005
Mulgrave,M_Arthritis_25_34_pc,0.0002
Murray Plains,M_Arthritis_25_34_pc,0.0004
Narracan,M_Arthritis_25_34_pc,0.0004
Narre Warren North,M_Arthritis_25_34_pc,0.0001
Narre Warren South,M_Arthritis_25_34_pc,0.0001
Nepean,M_Arthritis_25_34_pc,0.0004
Niddrie,M_Arthritis_25_34_pc,0.0004
Northcote,M_Arthritis_25_34_pc,0.0004
Oakleigh,M_Arthritis_25_34_pc,0.0001
Ovens Valley,M_Arthritis_25_34_pc,0.0001
Pakenham,M_Arthritis_25_34_pc,0.0004
Pascoe Vale,M_Arthritis_25_34_pc,0.0003
Point Cook,M_Arthritis_25_34_pc,0.0001
Polwarth,M_Arthritis_25_34_pc,0.0001
Prahran,M_Arthritis_25_34_pc,0.0004
Preston,M_Arthritis_25_34_pc,0.0001
Richmond,M_Arthritis_25_34_pc,0.0011
Ringwood,M_Arthritis_25_34_pc,0.0001
Ripon,M_Arthritis_25_34_pc,0.0005
Rowville,M_Arthritis_25_34_pc,0.0
Sandringham,M_Arthritis_25_34_pc,0.0001
Shepparton,M_Arthritis_25_34_pc,0.0004
South Barwon,M_Arthritis_25_34_pc,0.0004
South-West Coast,M_Arthritis_25_34_pc,0.0003
St Albans,M_Arthritis_25_34_pc,0.0001
Sunbury,M_Arthritis_25_34_pc,0.0003
Sydenham,M_Arthritis_25_34_pc,0.0001
Tarneit,M_Arthritis_25_34_pc,0.0
Thomastown,M_Arthritis_25_34_pc,0.0001
Warrandyte,M_Arthritis_25_34_pc,0.0
Wendouree,M_Arthritis_25_34_pc,0.0005
Werribee,M_Arthritis_25_34_pc,0.0002
Williamstown,M_Arthritis_25_34_pc,0.0002
Yan Yean,M_Arthritis_25_34_pc,0.0004
Albert Park,M_Arthritis_35_44_n,51.0
Ashwood,M_Arthritis_35_44_n,8.0
Bass,M_Arthritis_35_44_n,78.0
Bayswater,M_Arthritis_35_44_n,73.0
Bellarine,M_Arthritis_35_44_n,66.0
Benambra,M_Arthritis_35_44_n,75.0
Bendigo East,M_Arthritis_35_44_n,125.0
Bendigo West,M_Arthritis_35_44_n,88.0
Bentleigh,M_Arthritis_35_44_n,38.0
Berwick,M_Arthritis_35_44_n,77.0
Box Hill,M_Arthritis_35_44_n,26.0
Brighton,M_Arthritis_35_44_n,18.0
Broadmeadows,M_Arthritis_35_44_n,81.0
Brunswick,M_Arthritis_35_44_n,38.0
Bulleen,M_Arthritis_35_44_n,13.0
Bundoora,M_Arthritis_35_44_n,54.0
Carrum,M_Arthritis_35_44_n,90.0
Caulfield,M_Arthritis_35_44_n,32.0
Clarinda,M_Arthritis_35_44_n,21.0
Cranbourne,M_Arthritis_35_44_n,94.0
Croydon,M_Arthritis_35_44_n,79.0
Dandenong,M_Arthritis_35_44_n,24.0
Eildon,M_Arthritis_35_44_n,52.0
Eltham,M_Arthritis_35_44_n,49.0
Essendon,M_Arthritis_35_44_n,58.0
Eureka,M_Arthritis_35_44_n,95.0
Euroa,M_Arthritis_35_44_n,86.0
Evelyn,M_Arthritis_35_44_n,57.0
Footscray,M_Arthritis_35_44_n,63.0
Frankston,M_Arthritis_35_44_n,90.0
Geelong,M_Arthritis_35_44_n,44.0
Gippsland East,M_Arthritis_35_44_n,49.0
Gippsland South,M_Arthritis_35_44_n,86.0
Glen Waverley,M_Arthritis_35_44_n,9.0
Greenvale,M_Arthritis_35_44_n,59.0
Hastings,M_Arthritis_35_44_n,100.0
Hawthorn,M_Arthritis_35_44_n,32.0
Ivanhoe,M_Arthritis_35_44_n,44.0
Kalkallo,M_Arthritis_35_44_n,119.0
Kew,M_Arthritis_35_44_n,11.0
Kororoit,M_Arthritis_35_44_n,43.0
Lara,M_Arthritis_35_44_n,67.0
