district,census_variable,value
Morwell,M_Y12e_15_19_n,235.0
Mulgrave,M_Y12e_15_19_n,504.0
Murray Plains,M_Y12e_15_19_n,259.0
Narracan,M_Y12e_15_19_n,259.0
Narre Warren North,M_Y12e_15_19_n,563.0
Narre Warren South,M_Y12e_15_19_n,716.0
Nepean,M_Y12e_15_19_n,240.0
Niddrie,M_Y12e_15_19_n,437.0
Northcote,M_Y12e_15_19_n,341.0
Oakleigh,M_Y12e_15_19_n,770.0
Ovens Valley,M_Y12e_15_19_n,226.0
Pakenham,M_Y12e_15_19_n,371.0
Pascoe Vale,M_Y12e_15_19_n,369.0
Point Cook,M_Y12e_15_19_n,576.0
Polwarth,M_Y12e_15_19_n,309.0
Prahran,M_Y12e_15_19_n,175.0
Preston,M_Y12e_15_19_n,281.0
Richmond,M_Y12e_15_19_n,170.0
Ringwood,M_Y12e_15_19_n,477.0
Ripon,M_Y12e_15_19_n,216.0
Rowville,M_Y12e_15_19_n,592.0
Sandringham,M_Y12e_15_19_n,512.0
Shepparton,M_Y12e_15_19_n,296.0
South Barwon,M_Y12e_15_19_n,493.0
South-West Coast,M_Y12e_15_19_n,339.0
St Albans,M_Y12e_15_19_n,525.0
Sunbury,M_Y12e_15_19_n,355.0
Sydenham,M_Y12e_15_19_n,743.0
Tarneit,M_Y12e_15_19_n,577.0
Thomastown,M_Y12e_15_19_n,433.0
Warrandyte,M_Y12e_15_19_n,640.0
Wendouree,M_Y12e_15_19_n,365.0
Werribee,M_Y12e_15_19_n,458.0
Williamstown,M_Y12e_15_19_n,415.0
Yan Yean,M_Y12e_15_19_n,394.0
Albert Park,M_Y12e_15_19_pc,0.0042
Ashwood,M_Y12e_15_19_pc,0.011
Bass,M_Y12e_15_19_pc,0.0037
Bayswater,M_Y12e_15_19_pc,0.007
Bellarine,M_Y12e_15_19_pc,0.0057
Benambra,M_Y12e_15_19_pc,0.0069
Bendigo East,M_Y12e_15_19_pc,0.0074
Bendigo West,M_Y12e_15_19_pc,0.0042
Bentleigh,M_Y12e_15_19_pc,0.0101
Berwick,M_Y12e_15_19_pc,0.011
Box Hill,M_Y12e_15_19_pc,0.0093
Brighton,M_Y12e_15_19_pc,0.0098
Broadmeadows,M_Y12e_15_19_pc,0.0076
Brunswick,M_Y12e_15_19_pc,0.0043
Bulleen,M_Y12e_15_19_pc,0.0086
Bundoora,M_Y12e_15_19_pc,0.009
Carrum,M_Y12e_15_19_pc,0.007
Caulfield,M_Y12e_15_19_pc,0.0061
Clarinda,M_Y12e_15_19_pc,0.0089
Cranbourne,M_Y12e_15_19_pc,0.0079
Croydon,M_Y12e_15_19_pc,0.0068
Dandenong,M_Y12e_15_19_pc,0.0073
Eildon,M_Y12e_15_19_pc,0.0043
Eltham,M_Y12e_15_19_pc,0.0088
Essendon,M_Y12e_15_19_pc,0.0087
Eureka,M_Y12e_15_19_pc,0.0057
Euroa,M_Y12e_15_19_pc,0.0058
Evelyn,M_Y12e_15_19_pc,0.0067
Footscray,M_Y12e_15_19_pc,0.0059
Frankston,M_Y12e_15_19_pc,0.0056
Geelong,M_Y12e_15_19_pc,0.0074
Gippsland East,M_Y12e_15_19_pc,0.0034
Gippsland South,M_Y12e_15_19_pc,0.0039
Glen Waverley,M_Y12e_15_19_pc,0.0108
Greenvale,M_Y12e_15_19_pc,0.012
Hastings,M_Y12e_15_19_pc,0.0096
Hawthorn,M_Y12e_15_19_pc,0.0111
Ivanhoe,M_Y12e_15_19_pc,0.008
Kalkallo,M_Y12e_15_19_pc,0.0084
Kew,M_Y12e_15_19_pc,0.0134
Kororoit,M_Y12e_15_19_pc,0.0088
Lara,M_Y12e_15_19_pc,0.0068
Laverton,M_Y12e_15_19_pc,0.0069
Lowan,M_Y12e_15_19_pc,0.005
Macedon,M_Y12e_15_19_pc,0.0059
Malvern,M_Y12e_15_19_pc,0.0079
Melbourne,M_Y12e_15_19_pc,0.0132
Melton,M_Y12e_15_19_pc,0.0068
Mildura,M_Y12e_15_19_pc,0.0045
Mill Park,M_Y12e_15_19_pc,0.01
Monbulk,M_Y12e_15_19_pc,0.008
Mordialloc,M_Y12e_15_19_pc,0.01
Mornington,M_Y12e_15_19_pc,0.0079
Morwell,M_Y12e_15_19_pc,0.0041
Mulgrave,M_Y12e_15_19_pc,0.0081
Murray Plains,M_Y12e_15_19_pc,0.005
Narracan,M_Y12e_15_19_pc,0.0049
Narre Warren North,M_Y12e_15_19_pc,0.0092
Narre Warren South,M_Y12e_15_19_pc,0.011
Nepean,M_Y12e_15_19_pc,0.0046
Niddrie,M_Y12e_15_19_pc,0.008
Northcote,M_Y12e_15_19_pc,0.0062
Oakleigh,M_Y12e_15_19_pc,0.0103
Ovens Valley,M_Y12e_15_19_pc,0.0045
Pakenham,M_Y12e_15_19_pc,0.0067
Pascoe Vale,M_Y12e_15_19_pc,0.0066
Point Cook,M_Y12e_15_19_pc,0.0087
Polwarth,M_Y12e_15_19_pc,0.0056
Prahran,M_Y12e_15_19_pc,0.0026
Preston,M_Y12e_15_19_pc,0.0046
Richmond,M_Y12e_15_19_pc,0.0028
Ringwood,M_Y12e_15_19_pc,0.0076
Ripon,M_Y12e_15_19_pc,0.0039
Rowville,M_Y12e_15_19_pc,0.0105
Sandringham,M_Y12e_15_19_pc,0.0103
Shepparton,M_Y12e_15_19_pc,0.0052
South Barwon,M_Y12e_15_19_pc,0.0088
South-West Coast,M_Y12e_15_19_pc,0.0061
St Albans,M_Y12e_15_19_pc,0.0089
Sunbury,M_Y12e_15_19_pc,0.0072
Sydenham,M_Y12e_15_19_pc,0.0128
Tarneit,M_Y12e_15_19_pc,0.0087
Thomastown,M_Y12e_15_19_pc,0.0074
Warrandyte,M_Y12e_15_19_pc,0.0112
Wendouree,M_Y12e_15_19_pc,0.0068
Werribee,M_Y12e_15_19_pc,0.0074
Williamstown,M_Y12e_15_19_pc,0.0081
Yan Yean,M_Y12e_15_19_pc,0.0076
Albert Park,M_Y12e_20_24_n,2067.0
Ashwood,M_Y12e_20_24_n,2824.0
Bass,M_Y12e_20_24_n,833.0
Bayswater,M_Y12e_20_24_n,1608.0
Bellarine,M_Y12e_20_24_n,1055.0
Benambra,M_Y12e_20_24_n,1041.0
Bendigo East,M_Y12e_20_24_n,1490.0
Bendigo West,M_Y12e_20_24_n,1020.0
Bentleigh,M_Y12e_20_24_n,1890.0
Berwick,M_Y12e_20_24_n,2040.0
Box Hill,M_Y12e_20_24_n,3212.0
Brighton,M_Y12e_20_24_n,1612.0
Broadmeadows,M_Y12e_20_24_n,2418.0
Brunswick,M_Y12e_20_24_n,2272.0
Bulleen,M_Y12e_20_24_n,2118.0
Bundoora,M_Y12e_20_24_n,2231.0
Carrum,M_Y12e_20_24_n,1406.0
Caulfield,M_Y12e_20_24_n,2039.0
Clarinda,M_Y12e_20_24_n,2156.0
Cranbourne,M_Y12e_20_24_n,1922.0
Croydon,M_Y12e_20_24_n,1613.0
Dandenong,M_Y12e_20_24_n,2447.0
Eildon,M_Y12e_20_24_n,931.0
Eltham,M_Y12e_20_24_n,1578.0
Essendon,M_Y12e_20_24_n,2029.0
Eureka,M_Y12e_20_24_n,1432.0
Euroa,M_Y12e_20_24_n,1076.0
Evelyn,M_Y12e_20_24_n,1437.0
Footscray,M_Y12e_20_24_n,2046.0
Frankston,M_Y12e_20_24_n,1241.0
Geelong,M_Y12e_20_24_n,1773.0
Gippsland East,M_Y12e_20_24_n,717.0
Gippsland South,M_Y12e_20_24_n,873.0
Glen Waverley,M_Y12e_20_24_n,2628.0
Greenvale,M_Y12e_20_24_n,2332.0
Hastings,M_Y12e_20_24_n,1440.0
Hawthorn,M_Y12e_20_24_n,2565.0
Ivanhoe,M_Y12e_20_24_n,1700.0
Kalkallo,M_Y12e_20_24_n,2212.0
Kew,M_Y12e_20_24_n,2500.0
Kororoit,M_Y12e_20_24_n,2160.0
Lara,M_Y12e_20_24_n,1468.0
Laverton,M_Y12e_20_24_n,2830.0
Lowan,M_Y12e_20_24_n,941.0
Macedon,M_Y12e_20_24_n,955.0
Malvern,M_Y12e_20_24_n,2010.0
Melbourne,M_Y12e_20_24_n,8853.0
Melton,M_Y12e_20_24_n,1553.0
Mildura,M_Y12e_20_24_n,1076.0
Mill Park,M_Y12e_20_24_n,1884.0
Monbulk,M_Y12e_20_24_n,1367.0
Mordialloc,M_Y12e_20_24_n,1753.0
Mornington,M_Y12e_20_24_n,1217.0
Morwell,M_Y12e_20_24_n,1149.0
Mulgrave,M_Y12e_20_24_n,2296.0
Murray Plains,M_Y12e_20_24_n,931.0
Narracan,M_Y12e_20_24_n,997.0
Narre Warren North,M_Y12e_20_24_n,2149.0
Narre Warren South,M_Y12e_20_24_n,2758.0
Nepean,M_Y12e_20_24_n,840.0
Niddrie,M_Y12e_20_24_n,1815.0
Northcote,M_Y12e_20_24_n,1559.0
Oakleigh,M_Y12e_20_24_n,4594.0
Ovens Valley,M_Y12e_20_24_n,827.0
Pakenham,M_Y12e_20_24_n,1519.0
Pascoe Vale,M_Y12e_20_24_n,1923.0
Point Cook,M_Y12e_20_24_n,1914.0
Polwarth,M_Y12e_20_24_n,1172.0
Prahran,M_Y12e_20_24_n,2155.0
Preston,M_Y12e_20_24_n,1927.0
Richmond,M_Y12e_20_24_n,1930.0
Ringwood,M_Y12e_20_24_n,1937.0
Ripon,M_Y12e_20_24_n,922.0
Rowville,M_Y12e_20_24_n,2255.0
Sandringham,M_Y12e_20_24_n,1481.0
Shepparton,M_Y12e_20_24_n,1307.0
South Barwon,M_Y12e_20_24_n,2349.0
South-West Coast,M_Y12e_20_24_n,1067.0
St Albans,M_Y12e_20_24_n,2207.0
Sunbury,M_Y12e_20_24_n,1378.0
Sydenham,M_Y12e_20_24_n,2411.0
Tarneit,M_Y12e_20_24_n,2705.0
Thomastown,M_Y12e_20_24_n,2014.0
Warrandyte,M_Y12e_20_24_n,2084.0
Wendouree,M_Y12e_20_24_n,1405.0
Werribee,M_Y12e_20_24_n,1883.0
Williamstown,M_Y12e_20_24_n,1353.0
Yan Yean,M_Y12e_20_24_n,1431.0
Albert Park,M_Y12e_20_24_pc,0.0319
Ashwood,M_Y12e_20_24_pc,0.0445
Bass,M_Y12e_20_24_pc,0.0159
Bayswater,M_Y12e_20_24_pc,0.0278
Bellarine,M_Y12e_20_24_pc,0.019
Benambra,M_Y12e_20_24_pc,0.0201
Bendigo East,M_Y12e_20_24_pc,0.027
Bendigo West,M_Y12e_20_24_pc,0.0201
Bentleigh,M_Y12e_20_24_pc,0.0322
Berwick,M_Y12e_20_24_pc,0.035
Box Hill,M_Y12e_20_24_pc,0.0469
Brighton,M_Y12e_20_24_pc,0.0307
Broadmeadows,M_Y12e_20_24_pc,0.0388
Brunswick,M_Y12e_20_24_pc,0.0383
Bulleen,M_Y12e_20_24_pc,0.0351
Bundoora,M_Y12e_20_24_pc,0.0401
Carrum,M_Y12e_20_24_pc,0.0247
Caulfield,M_Y12e_20_24_pc,0.0354
Clarinda,M_Y12e_20_24_pc,0.0367
Cranbourne,M_Y12e_20_24_pc,0.0309
Croydon,M_Y12e_20_24_pc,0.0276
Dandenong,M_Y12e_20_24_pc,0.0347
Eildon,M_Y12e_20_24_pc,0.0176
Eltham,M_Y12e_20_24_pc,0.031
Essendon,M_Y12e_20_24_pc,0.0355
Eureka,M_Y12e_20_24_pc,0.0249
Euroa,M_Y12e_20_24_pc,0.0199
Evelyn,M_Y12e_20_24_pc,0.0271
Footscray,M_Y12e_20_24_pc,0.0343
Frankston,M_Y12e_20_24_pc,0.0228
Geelong,M_Y12e_20_24_pc,0.0309
Gippsland East,M_Y12e_20_24_pc,0.0138
Gippsland South,M_Y12e_20_24_pc,0.0166
Glen Waverley,M_Y12e_20_24_pc,0.0403
Greenvale,M_Y12e_20_24_pc,0.0411
Hastings,M_Y12e_20_24_pc,0.0277
Hawthorn,M_Y12e_20_24_pc,0.0447
Ivanhoe,M_Y12e_20_24_pc,0.0325
Kalkallo,M_Y12e_20_24_pc,0.0332
Kew,M_Y12e_20_24_pc,0.0432
Kororoit,M_Y12e_20_24_pc,0.0337
Lara,M_Y12e_20_24_pc,0.0265
Laverton,M_Y12e_20_24_pc,0.04
Lowan,M_Y12e_20_24_pc,0.0172
Macedon,M_Y12e_20_24_pc,0.0192
Malvern,M_Y12e_20_24_pc,0.0382
Melbourne,M_Y12e_20_24_pc,0.0813
Melton,M_Y12e_20_24_pc,0.0263
Mildura,M_Y12e_20_24_pc,0.0196
Mill Park,M_Y12e_20_24_pc,0.0356
Monbulk,M_Y12e_20_24_pc,0.0267
Mordialloc,M_Y12e_20_24_pc,0.0317
Mornington,M_Y12e_20_24_pc,0.0239
Morwell,M_Y12e_20_24_pc,0.0202
Mulgrave,M_Y12e_20_24_pc,0.0369
Murray Plains,M_Y12e_20_24_pc,0.0181
Narracan,M_Y12e_20_24_pc,0.0189
Narre Warren North,M_Y12e_20_24_pc,0.0352
Narre Warren South,M_Y12e_20_24_pc,0.0425
Nepean,M_Y12e_20_24_pc,0.0162
Niddrie,M_Y12e_20_24_pc,0.0332
Northcote,M_Y12e_20_24_pc,0.0283
Oakleigh,M_Y12e_20_24_pc,0.0612
Ovens Valley,M_Y12e_20_24_pc,0.0163
Pakenham,M_Y12e_20_24_pc,0.0274
Pascoe Vale,M_Y12e_20_24_pc,0.0345
Point Cook,M_Y12e_20_24_pc,0.0288
Polwarth,M_Y12e_20_24_pc,0.0213
Prahran,M_Y12e_20_24_pc,0.0325
Preston,M_Y12e_20_24_pc,0.0318
Richmond,M_Y12e_20_24_pc,0.0323
Ringwood,M_Y12e_20_24_pc,0.0308
Ripon,M_Y12e_20_24_pc,0.0168
Rowville,M_Y12e_20_24_pc,0.04
Sandringham,M_Y12e_20_24_pc,0.0298
Shepparton,M_Y12e_20_24_pc,0.0228
South Barwon,M_Y12e_20_24_pc,0.0418
South-West Coast,M_Y12e_20_24_pc,0.0193
St Albans,M_Y12e_20_24_pc,0.0373
Sunbury,M_Y12e_20_24_pc,0.0278
Sydenham,M_Y12e_20_24_pc,0.0416
Tarneit,M_Y12e_20_24_pc,0.0407
Thomastown,M_Y12e_20_24_pc,0.0342
Warrandyte,M_Y12e_20_24_pc,0.0365
Wendouree,M_Y12e_20_24_pc,0.0263
Werribee,M_Y12e_20_24_pc,0.0304
Williamstown,M_Y12e_20_24_pc,0.0264
Yan Yean,M_Y12e_20_24_pc,0.0277
Albert Park,M_Y12e_25_34_n,7518.0
Ashwood,M_Y12e_25_34_n,4819.0
Bass,M_Y12e_25_34_n,2127.0
Bayswater,M_Y12e_25_34_n,3838.0
Bellarine,M_Y12e_25_34_n,2048.0
Benambra,M_Y12e_25_34_n,2105.0
Bendigo East,M_Y12e_25_34_n,2792.0
Bendigo West,M_Y12e_25_34_n,2215.0
Bentleigh,M_Y12e_25_34_n,3742.0
Berwick,M_Y12e_25_34_n,3756.0
Box Hill,M_Y12e_25_34_n,5689.0
Brighton,M_Y12e_25_34_n,2860.0
Broadmeadows,M_Y12e_25_34_n,5988.0
Brunswick,M_Y12e_25_34_n,8053.0
Bulleen,M_Y12e_25_34_n,3795.0
Bundoora,M_Y12e_25_34_n,4172.0
Carrum,M_Y12e_25_34_n,3346.0
Caulfield,M_Y12e_25_34_n,5633.0
Clarinda,M_Y12e_25_34_n,4445.0
Cranbourne,M_Y12e_25_34_n,4745.0
Croydon,M_Y12e_25_34_n,3428.0
Dandenong,M_Y12e_25_34_n,6025.0
Eildon,M_Y12e_25_34_n,1675.0
Eltham,M_Y12e_25_34_n,2335.0
Essendon,M_Y12e_25_34_n,5191.0
Eureka,M_Y12e_25_34_n,2932.0
Euroa,M_Y12e_25_34_n,1786.0
Evelyn,M_Y12e_25_34_n,2936.0
Footscray,M_Y12e_25_34_n,6871.0
Frankston,M_Y12e_25_34_n,2989.0
Geelong,M_Y12e_25_34_n,3934.0
Gippsland East,M_Y12e_25_34_n,1472.0
Gippsland South,M_Y12e_25_34_n,1679.0
Glen Waverley,M_Y12e_25_34_n,3958.0
Greenvale,M_Y12e_25_34_n,3867.0
Hastings,M_Y12e_25_34_n,2372.0
Hawthorn,M_Y12e_25_34_n,4936.0
Ivanhoe,M_Y12e_25_34_n,3860.0
Kalkallo,M_Y12e_25_34_n,6153.0
Kew,M_Y12e_25_34_n,3513.0
Kororoit,M_Y12e_25_34_n,4737.0
Lara,M_Y12e_25_34_n,3268.0
Laverton,M_Y12e_25_34_n,8009.0
Lowan,M_Y12e_25_34_n,2034.0
Macedon,M_Y12e_25_34_n,1642.0
Malvern,M_Y12e_25_34_n,4350.0
Melbourne,M_Y12e_25_34_n,17859.0
Melton,M_Y12e_25_34_n,3984.0
Mildura,M_Y12e_25_34_n,2431.0
Mill Park,M_Y12e_25_34_n,3805.0
Monbulk,M_Y12e_25_34_n,2333.0
Mordialloc,M_Y12e_25_34_n,3344.0
Mornington,M_Y12e_25_34_n,1498.0
Morwell,M_Y12e_25_34_n,2319.0
Mulgrave,M_Y12e_25_34_n,5168.0
Murray Plains,M_Y12e_25_34_n,1694.0
Narracan,M_Y12e_25_34_n,2047.0
Narre Warren North,M_Y12e_25_34_n,3974.0
Narre Warren South,M_Y12e_25_34_n,4294.0
Nepean,M_Y12e_25_34_n,1532.0
Niddrie,M_Y12e_25_34_n,3154.0
Northcote,M_Y12e_25_34_n,5444.0
Oakleigh,M_Y12e_25_34_n,8781.0
Ovens Valley,M_Y12e_25_34_n,1694.0
Pakenham,M_Y12e_25_34_n,4408.0
Pascoe Vale,M_Y12e_25_34_n,5331.0
Point Cook,M_Y12e_25_34_n,4714.0
Polwarth,M_Y12e_25_34_n,2274.0
Prahran,M_Y12e_25_34_n,9868.0
Preston,M_Y12e_25_34_n,5760.0
Richmond,M_Y12e_25_34_n,9333.0
Ringwood,M_Y12e_25_34_n,4588.0
Ripon,M_Y12e_25_34_n,1800.0
Rowville,M_Y12e_25_34_n,3216.0
Sandringham,M_Y12e_25_34_n,2413.0
Shepparton,M_Y12e_25_34_n,2688.0
South Barwon,M_Y12e_25_34_n,4425.0
South-West Coast,M_Y12e_25_34_n,2175.0
St Albans,M_Y12e_25_34_n,4658.0
Sunbury,M_Y12e_25_34_n,3174.0
Sydenham,M_Y12e_25_34_n,4076.0
Tarneit,M_Y12e_25_34_n,6174.0
Thomastown,M_Y12e_25_34_n,4984.0
Warrandyte,M_Y12e_25_34_n,2723.0
Wendouree,M_Y12e_25_34_n,3110.0
Werribee,M_Y12e_25_34_n,4779.0
Williamstown,M_Y12e_25_34_n,3258.0
Yan Yean,M_Y12e_25_34_n,3555.0
Albert Park,M_Y12e_25_34_pc,0.116
Ashwood,M_Y12e_25_34_pc,0.076
Bass,M_Y12e_25_34_pc,0.0406
Bayswater,M_Y12e_25_34_pc,0.0664
Bellarine,M_Y12e_25_34_pc,0.0369
Benambra,M_Y12e_25_34_pc,0.0407
Bendigo East,M_Y12e_25_34_pc,0.0506
Bendigo West,M_Y12e_25_34_pc,0.0436
Bentleigh,M_Y12e_25_34_pc,0.0638
Berwick,M_Y12e_25_34_pc,0.0645
Box Hill,M_Y12e_25_34_pc,0.0831
Brighton,M_Y12e_25_34_pc,0.0545
Broadmeadows,M_Y12e_25_34_pc,0.0961
Brunswick,M_Y12e_25_34_pc,0.1357
Bulleen,M_Y12e_25_34_pc,0.0628
Bundoora,M_Y12e_25_34_pc,0.075
Carrum,M_Y12e_25_34_pc,0.0589
Caulfield,M_Y12e_25_34_pc,0.0978
Clarinda,M_Y12e_25_34_pc,0.0756
Cranbourne,M_Y12e_25_34_pc,0.0763
Croydon,M_Y12e_25_34_pc,0.0587
Dandenong,M_Y12e_25_34_pc,0.0854
Eildon,M_Y12e_25_34_pc,0.0317
Eltham,M_Y12e_25_34_pc,0.0459
Essendon,M_Y12e_25_34_pc,0.0909
Eureka,M_Y12e_25_34_pc,0.0509
Euroa,M_Y12e_25_34_pc,0.033
Evelyn,M_Y12e_25_34_pc,0.0554
Footscray,M_Y12e_25_34_pc,0.1151
Frankston,M_Y12e_25_34_pc,0.0549
Geelong,M_Y12e_25_34_pc,0.0686
Gippsland East,M_Y12e_25_34_pc,0.0283
Gippsland South,M_Y12e_25_34_pc,0.0318
Glen Waverley,M_Y12e_25_34_pc,0.0607
Greenvale,M_Y12e_25_34_pc,0.0682
Hastings,M_Y12e_25_34_pc,0.0457
Hawthorn,M_Y12e_25_34_pc,0.086
Ivanhoe,M_Y12e_25_34_pc,0.0737
Kalkallo,M_Y12e_25_34_pc,0.0924
Kew,M_Y12e_25_34_pc,0.0608
Kororoit,M_Y12e_25_34_pc,0.0739
Lara,M_Y12e_25_34_pc,0.059
Laverton,M_Y12e_25_34_pc,0.1131
Lowan,M_Y12e_25_34_pc,0.0372
Macedon,M_Y12e_25_34_pc,0.0329
Malvern,M_Y12e_25_34_pc,0.0826
Melbourne,M_Y12e_25_34_pc,0.1639
Melton,M_Y12e_25_34_pc,0.0675
Mildura,M_Y12e_25_34_pc,0.0443
Mill Park,M_Y12e_25_34_pc,0.0719
Monbulk,M_Y12e_25_34_pc,0.0456
Mordialloc,M_Y12e_25_34_pc,0.0605
Mornington,M_Y12e_25_34_pc,0.0294
Morwell,M_Y12e_25_34_pc,0.0407
Mulgrave,M_Y12e_25_34_pc,0.083
Murray Plains,M_Y12e_25_34_pc,0.033
Narracan,M_Y12e_25_34_pc,0.0388
Narre Warren North,M_Y12e_25_34_pc,0.065
Narre Warren South,M_Y12e_25_34_pc,0.0661
Nepean,M_Y12e_25_34_pc,0.0295
Niddrie,M_Y12e_25_34_pc,0.0576
Northcote,M_Y12e_25_34_pc,0.0987
Oakleigh,M_Y12e_25_34_pc,0.117
Ovens Valley,M_Y12e_25_34_pc,0.0335
Pakenham,M_Y12e_25_34_pc,0.0796
Pascoe Vale,M_Y12e_25_34_pc,0.0957
Point Cook,M_Y12e_25_34_pc,0.0708
Polwarth,M_Y12e_25_34_pc,0.0413
Prahran,M_Y12e_25_34_pc,0.149
Preston,M_Y12e_25_34_pc,0.0951
Richmond,M_Y12e_25_34_pc,0.1564
Ringwood,M_Y12e_25_34_pc,0.0731
Ripon,M_Y12e_25_34_pc,0.0327
Rowville,M_Y12e_25_34_pc,0.0571
Sandringham,M_Y12e_25_34_pc,0.0486
Shepparton,M_Y12e_25_34_pc,0.0468
South Barwon,M_Y12e_25_34_pc,0.0788
South-West Coast,M_Y12e_25_34_pc,0.0393
St Albans,M_Y12e_25_34_pc,0.0787
Sunbury,M_Y12e_25_34_pc,0.064
Sydenham,M_Y12e_25_34_pc,0.0703
Tarneit,M_Y12e_25_34_pc,0.0928
Thomastown,M_Y12e_25_34_pc,0.0846
Warrandyte,M_Y12e_25_34_pc,0.0477
Wendouree,M_Y12e_25_34_pc,0.0581
Werribee,M_Y12e_25_34_pc,0.0772
Williamstown,M_Y12e_25_34_pc,0.0636
Yan Yean,M_Y12e_25_34_pc,0.0689
Albert Park,M_Y12e_35_44_n,5481.0
Ashwood,M_Y12e_35_44_n,4645.0
Bass,M_Y12e_35_44_n,2151.0
Bayswater,M_Y12e_35_44_n,4018.0
Bellarine,M_Y12e_35_44_n,2471.0
Benambra,M_Y12e_35_44_n,2021.0
Bendigo East,M_Y12e_35_44_n,2507.0
Bendigo West,M_Y12e_35_44_n,2073.0
Bentleigh,M_Y12e_35_44_n,4785.0
Berwick,M_Y12e_35_44_n,5296.0
Box Hill,M_Y12e_35_44_n,4704.0
Brighton,M_Y12e_35_44_n,3362.0
Broadmeadows,M_Y12e_35_44_n,4333.0
Brunswick,M_Y12e_35_44_n,5050.0
Bulleen,M_Y12e_35_44_n,4058.0
Bundoora,M_Y12e_35_44_n,3764.0
Carrum,M_Y12e_35_44_n,3973.0
Caulfield,M_Y12e_35_44_n,4483.0
Clarinda,M_Y12e_35_44_n,3838.0
Cranbourne,M_Y12e_35_44_n,5352.0
Croydon,M_Y12e_35_44_n,3730.0
Dandenong,M_Y12e_35_44_n,4250.0
Eildon,M_Y12e_35_44_n,1864.0
Eltham,M_Y12e_35_44_n,3318.0
Essendon,M_Y12e_35_44_n,4319.0
Eureka,M_Y12e_35_44_n,2830.0
Euroa,M_Y12e_35_44_n,1575.0
Evelyn,M_Y12e_35_44_n,2909.0
Footscray,M_Y12e_35_44_n,5621.0
Frankston,M_Y12e_35_44_n,2768.0
Geelong,M_Y12e_35_44_n,3086.0
Gippsland East,M_Y12e_35_44_n,1345.0
Gippsland South,M_Y12e_35_44_n,1654.0
Glen Waverley,M_Y12e_35_44_n,4426.0
Greenvale,M_Y12e_35_44_n,3192.0
Hastings,M_Y12e_35_44_n,2302.0
Hawthorn,M_Y12e_35_44_n,3876.0
Ivanhoe,M_Y12e_35_44_n,3973.0
Kalkallo,M_Y12e_35_44_n,6686.0
Kew,M_Y12e_35_44_n,3473.0
Kororoit,M_Y12e_35_44_n,5397.0
Lara,M_Y12e_35_44_n,2304.0
Laverton,M_Y12e_35_44_n,7416.0
Lowan,M_Y12e_35_44_n,1668.0
Macedon,M_Y12e_35_44_n,2588.0
Malvern,M_Y12e_35_44_n,3492.0
Melbourne,M_Y12e_35_44_n,7637.0
Melton,M_Y12e_35_44_n,4161.0
Mildura,M_Y12e_35_44_n,1873.0
Mill Park,M_Y12e_35_44_n,3758.0
Monbulk,M_Y12e_35_44_n,2937.0
Mordialloc,M_Y12e_35_44_n,4242.0
