district,census_variable,value
Point Cook,M_15_19_Prvided_unpaid_assist_n,50.0
Polwarth,M_15_19_Prvided_unpaid_assist_n,57.0
Prahran,M_15_19_Prvided_unpaid_assist_n,0.0
Preston,M_15_19_Prvided_unpaid_assist_n,35.0
Richmond,M_15_19_Prvided_unpaid_assist_n,7.0
Ringwood,M_15_19_Prvided_unpaid_assist_n,63.0
Ripon,M_15_19_Prvided_unpaid_assist_n,61.0
Rowville,M_15_19_Prvided_unpaid_assist_n,39.0
Sandringham,M_15_19_Prvided_unpaid_assist_n,23.0
Shepparton,M_15_19_Prvided_unpaid_assist_n,53.0
South Barwon,M_15_19_Prvided_unpaid_assist_n,43.0
South-West Coast,M_15_19_Prvided_unpaid_assist_n,43.0
St Albans,M_15_19_Prvided_unpaid_assist_n,47.0
Sunbury,M_15_19_Prvided_unpaid_assist_n,42.0
Sydenham,M_15_19_Prvided_unpaid_assist_n,77.0
Tarneit,M_15_19_Prvided_unpaid_assist_n,50.0
Thomastown,M_15_19_Prvided_unpaid_assist_n,44.0
Warrandyte,M_15_19_Prvided_unpaid_assist_n,69.0
Wendouree,M_15_19_Prvided_unpaid_assist_n,55.0
Werribee,M_15_19_Prvided_unpaid_assist_n,68.0
Williamstown,M_15_19_Prvided_unpaid_assist_n,34.0
Yan Yean,M_15_19_Prvided_unpaid_assist_n,57.0
Albert Park,M_15_19_Prvided_unpaid_assist_pc,0.0002
Ashwood,M_15_19_Prvided_unpaid_assist_pc,0.0014
Bass,M_15_19_Prvided_unpaid_assist_pc,0.0008
Bayswater,M_15_19_Prvided_unpaid_assist_pc,0.0005
Bellarine,M_15_19_Prvided_unpaid_assist_pc,0.0006
Benambra,M_15_19_Prvided_unpaid_assist_pc,0.0011
Bendigo East,M_15_19_Prvided_unpaid_assist_pc,0.0008
Bendigo West,M_15_19_Prvided_unpaid_assist_pc,0.0009
Bentleigh,M_15_19_Prvided_unpaid_assist_pc,0.0009
Berwick,M_15_19_Prvided_unpaid_assist_pc,0.0008
Box Hill,M_15_19_Prvided_unpaid_assist_pc,0.0006
Brighton,M_15_19_Prvided_unpaid_assist_pc,0.0004
Broadmeadows,M_15_19_Prvided_unpaid_assist_pc,0.0007
Brunswick,M_15_19_Prvided_unpaid_assist_pc,0.0004
Bulleen,M_15_19_Prvided_unpaid_assist_pc,0.0011
Bundoora,M_15_19_Prvided_unpaid_assist_pc,0.0006
Carrum,M_15_19_Prvided_unpaid_assist_pc,0.001
Caulfield,M_15_19_Prvided_unpaid_assist_pc,0.0009
Clarinda,M_15_19_Prvided_unpaid_assist_pc,0.0007
Cranbourne,M_15_19_Prvided_unpaid_assist_pc,0.0011
Croydon,M_15_19_Prvided_unpaid_assist_pc,0.0008
Dandenong,M_15_19_Prvided_unpaid_assist_pc,0.0007
Eildon,M_15_19_Prvided_unpaid_assist_pc,0.0005
Eltham,M_15_19_Prvided_unpaid_assist_pc,0.0013
Essendon,M_15_19_Prvided_unpaid_assist_pc,0.0007
Eureka,M_15_19_Prvided_unpaid_assist_pc,0.0011
Euroa,M_15_19_Prvided_unpaid_assist_pc,0.0007
Evelyn,M_15_19_Prvided_unpaid_assist_pc,0.0013
Footscray,M_15_19_Prvided_unpaid_assist_pc,0.0004
Frankston,M_15_19_Prvided_unpaid_assist_pc,0.0005
Geelong,M_15_19_Prvided_unpaid_assist_pc,0.0008
Gippsland East,M_15_19_Prvided_unpaid_assist_pc,0.001
Gippsland South,M_15_19_Prvided_unpaid_assist_pc,0.0011
Glen Waverley,M_15_19_Prvided_unpaid_assist_pc,0.0007
Greenvale,M_15_19_Prvided_unpaid_assist_pc,0.0008
Hastings,M_15_19_Prvided_unpaid_assist_pc,0.0006
Hawthorn,M_15_19_Prvided_unpaid_assist_pc,0.0009
Ivanhoe,M_15_19_Prvided_unpaid_assist_pc,0.0007
Kalkallo,M_15_19_Prvided_unpaid_assist_pc,0.001
Kew,M_15_19_Prvided_unpaid_assist_pc,0.0014
Kororoit,M_15_19_Prvided_unpaid_assist_pc,0.0006
Lara,M_15_19_Prvided_unpaid_assist_pc,0.0008
Laverton,M_15_19_Prvided_unpaid_assist_pc,0.0006
Lowan,M_15_19_Prvided_unpaid_assist_pc,0.0012
Macedon,M_15_19_Prvided_unpaid_assist_pc,0.0016
Malvern,M_15_19_Prvided_unpaid_assist_pc,0.0005
Melbourne,M_15_19_Prvided_unpaid_assist_pc,0.0004
Melton,M_15_19_Prvided_unpaid_assist_pc,0.0011
Mildura,M_15_19_Prvided_unpaid_assist_pc,0.0006
Mill Park,M_15_19_Prvided_unpaid_assist_pc,0.0005
Monbulk,M_15_19_Prvided_unpaid_assist_pc,0.0007
Mordialloc,M_15_19_Prvided_unpaid_assist_pc,0.0008
Mornington,M_15_19_Prvided_unpaid_assist_pc,0.0013
Morwell,M_15_19_Prvided_unpaid_assist_pc,0.0006
Mulgrave,M_15_19_Prvided_unpaid_assist_pc,0.0006
Murray Plains,M_15_19_Prvided_unpaid_assist_pc,0.0007
Narracan,M_15_19_Prvided_unpaid_assist_pc,0.0006
Narre Warren North,M_15_19_Prvided_unpaid_assist_pc,0.0006
Narre Warren South,M_15_19_Prvided_unpaid_assist_pc,0.0012
Nepean,M_15_19_Prvided_unpaid_assist_pc,0.0005
Niddrie,M_15_19_Prvided_unpaid_assist_pc,0.0006
Northcote,M_15_19_Prvided_unpaid_assist_pc,0.0003
Oakleigh,M_15_19_Prvided_unpaid_assist_pc,0.0008
Ovens Valley,M_15_19_Prvided_unpaid_assist_pc,0.0007
Pakenham,M_15_19_Prvided_unpaid_assist_pc,0.0006
Pascoe Vale,M_15_19_Prvided_unpaid_assist_pc,0.0003
Point Cook,M_15_19_Prvided_unpaid_assist_pc,0.0007
Polwarth,M_15_19_Prvided_unpaid_assist_pc,0.001
Prahran,M_15_19_Prvided_unpaid_assist_pc,0.0
Preston,M_15_19_Prvided_unpaid_assist_pc,0.0006
Richmond,M_15_19_Prvided_unpaid_assist_pc,0.0001
Ringwood,M_15_19_Prvided_unpaid_assist_pc,0.001
Ripon,M_15_19_Prvided_unpaid_assist_pc,0.0011
Rowville,M_15_19_Prvided_unpaid_assist_pc,0.0007
Sandringham,M_15_19_Prvided_unpaid_assist_pc,0.0004
Shepparton,M_15_19_Prvided_unpaid_assist_pc,0.0009
South Barwon,M_15_19_Prvided_unpaid_assist_pc,0.0007
South-West Coast,M_15_19_Prvided_unpaid_assist_pc,0.0007
St Albans,M_15_19_Prvided_unpaid_assist_pc,0.0008
Sunbury,M_15_19_Prvided_unpaid_assist_pc,0.0008
Sydenham,M_15_19_Prvided_unpaid_assist_pc,0.0012
Tarneit,M_15_19_Prvided_unpaid_assist_pc,0.0007
Thomastown,M_15_19_Prvided_unpaid_assist_pc,0.0007
Warrandyte,M_15_19_Prvided_unpaid_assist_pc,0.0011
Wendouree,M_15_19_Prvided_unpaid_assist_pc,0.001
Werribee,M_15_19_Prvided_unpaid_assist_pc,0.001
Williamstown,M_15_19_Prvided_unpaid_assist_pc,0.0006
Yan Yean,M_15_19_Prvided_unpaid_assist_pc,0.001
Albert Park,M_15_19_No_unpad_asst_prvided_n,1054.0
Ashwood,M_15_19_No_unpad_asst_prvided_n,2405.0
Bass,M_15_19_No_unpad_asst_prvided_n,1399.0
Bayswater,M_15_19_No_unpad_asst_prvided_n,1851.0
Bellarine,M_15_19_No_unpad_asst_prvided_n,1632.0
Benambra,M_15_19_No_unpad_asst_prvided_n,1877.0
Bendigo East,M_15_19_No_unpad_asst_prvided_n,1976.0
Bendigo West,M_15_19_No_unpad_asst_prvided_n,1475.0
Bentleigh,M_15_19_No_unpad_asst_prvided_n,2369.0
Berwick,M_15_19_No_unpad_asst_prvided_n,2683.0
Box Hill,M_15_19_No_unpad_asst_prvided_n,2364.0
Brighton,M_15_19_No_unpad_asst_prvided_n,2011.0
Broadmeadows,M_15_19_No_unpad_asst_prvided_n,1869.0
Brunswick,M_15_19_No_unpad_asst_prvided_n,919.0
Bulleen,M_15_19_No_unpad_asst_prvided_n,1979.0
Bundoora,M_15_19_No_unpad_asst_prvided_n,1844.0
Carrum,M_15_19_No_unpad_asst_prvided_n,1893.0
Caulfield,M_15_19_No_unpad_asst_prvided_n,1580.0
Clarinda,M_15_19_No_unpad_asst_prvided_n,1943.0
Cranbourne,M_15_19_No_unpad_asst_prvided_n,2261.0
Croydon,M_15_19_No_unpad_asst_prvided_n,1895.0
Dandenong,M_15_19_No_unpad_asst_prvided_n,2241.0
Eildon,M_15_19_No_unpad_asst_prvided_n,1799.0
Eltham,M_15_19_No_unpad_asst_prvided_n,2101.0
Essendon,M_15_19_No_unpad_asst_prvided_n,1734.0
Eureka,M_15_19_No_unpad_asst_prvided_n,1965.0
Euroa,M_15_19_No_unpad_asst_prvided_n,1614.0
Evelyn,M_15_19_No_unpad_asst_prvided_n,2007.0
Footscray,M_15_19_No_unpad_asst_prvided_n,1271.0
Frankston,M_15_19_No_unpad_asst_prvided_n,1726.0
Geelong,M_15_19_No_unpad_asst_prvided_n,1741.0
Gippsland East,M_15_19_No_unpad_asst_prvided_n,1375.0
Gippsland South,M_15_19_No_unpad_asst_prvided_n,1551.0
Glen Waverley,M_15_19_No_unpad_asst_prvided_n,2536.0
Greenvale,M_15_19_No_unpad_asst_prvided_n,2614.0
Hastings,M_15_19_No_unpad_asst_prvided_n,2026.0
Hawthorn,M_15_19_No_unpad_asst_prvided_n,2059.0
Ivanhoe,M_15_19_No_unpad_asst_prvided_n,1730.0
Kalkallo,M_15_19_No_unpad_asst_prvided_n,2400.0
Kew,M_15_19_No_unpad_asst_prvided_n,2704.0
Kororoit,M_15_19_No_unpad_asst_prvided_n,2456.0
Lara,M_15_19_No_unpad_asst_prvided_n,1984.0
Laverton,M_15_19_No_unpad_asst_prvided_n,1828.0
Lowan,M_15_19_No_unpad_asst_prvided_n,1677.0
Macedon,M_15_19_No_unpad_asst_prvided_n,1740.0
Malvern,M_15_19_No_unpad_asst_prvided_n,1650.0
Melbourne,M_15_19_No_unpad_asst_prvided_n,2165.0
Melton,M_15_19_No_unpad_asst_prvided_n,2112.0
Mildura,M_15_19_No_unpad_asst_prvided_n,1694.0
Mill Park,M_15_19_No_unpad_asst_prvided_n,2086.0
Monbulk,M_15_19_No_unpad_asst_prvided_n,2049.0
Mordialloc,M_15_19_No_unpad_asst_prvided_n,2122.0
Mornington,M_15_19_No_unpad_asst_prvided_n,1983.0
Morwell,M_15_19_No_unpad_asst_prvided_n,1830.0
Mulgrave,M_15_19_No_unpad_asst_prvided_n,1856.0
Murray Plains,M_15_19_No_unpad_asst_prvided_n,1655.0
Narracan,M_15_19_No_unpad_asst_prvided_n,1767.0
Narre Warren North,M_15_19_No_unpad_asst_prvided_n,2272.0
Narre Warren South,M_15_19_No_unpad_asst_prvided_n,3107.0
Nepean,M_15_19_No_unpad_asst_prvided_n,1232.0
Niddrie,M_15_19_No_unpad_asst_prvided_n,1853.0
Northcote,M_15_19_No_unpad_asst_prvided_n,1429.0
Oakleigh,M_15_19_No_unpad_asst_prvided_n,1985.0
Ovens Valley,M_15_19_No_unpad_asst_prvided_n,1577.0
Pakenham,M_15_19_No_unpad_asst_prvided_n,1975.0
Pascoe Vale,M_15_19_No_unpad_asst_prvided_n,1472.0
Point Cook,M_15_19_No_unpad_asst_prvided_n,2515.0
Polwarth,M_15_19_No_unpad_asst_prvided_n,1803.0
Prahran,M_15_19_No_unpad_asst_prvided_n,693.0
Preston,M_15_19_No_unpad_asst_prvided_n,1356.0
Richmond,M_15_19_No_unpad_asst_prvided_n,690.0
Ringwood,M_15_19_No_unpad_asst_prvided_n,2123.0
Ripon,M_15_19_No_unpad_asst_prvided_n,1655.0
Rowville,M_15_19_No_unpad_asst_prvided_n,2258.0
Sandringham,M_15_19_No_unpad_asst_prvided_n,1932.0
Shepparton,M_15_19_No_unpad_asst_prvided_n,2040.0
South Barwon,M_15_19_No_unpad_asst_prvided_n,1998.0
South-West Coast,M_15_19_No_unpad_asst_prvided_n,1820.0
St Albans,M_15_19_No_unpad_asst_prvided_n,1878.0
Sunbury,M_15_19_No_unpad_asst_prvided_n,1664.0
Sydenham,M_15_19_No_unpad_asst_prvided_n,2718.0
Tarneit,M_15_19_No_unpad_asst_prvided_n,2457.0
Thomastown,M_15_19_No_unpad_asst_prvided_n,1706.0
Warrandyte,M_15_19_No_unpad_asst_prvided_n,2492.0
Wendouree,M_15_19_No_unpad_asst_prvided_n,1927.0
Werribee,M_15_19_No_unpad_asst_prvided_n,2158.0
Williamstown,M_15_19_No_unpad_asst_prvided_n,1508.0
Yan Yean,M_15_19_No_unpad_asst_prvided_n,2103.0
Albert Park,M_15_19_No_unpad_asst_prvided_pc,0.0159
Ashwood,M_15_19_No_unpad_asst_prvided_pc,0.036
Bass,M_15_19_No_unpad_asst_prvided_pc,0.0257
Bayswater,M_15_19_No_unpad_asst_prvided_pc,0.0308
Bellarine,M_15_19_No_unpad_asst_prvided_pc,0.0282
Benambra,M_15_19_No_unpad_asst_prvided_pc,0.0347
Bendigo East,M_15_19_No_unpad_asst_prvided_pc,0.0342
Bendigo West,M_15_19_No_unpad_asst_prvided_pc,0.0279
Bentleigh,M_15_19_No_unpad_asst_prvided_pc,0.0382
Berwick,M_15_19_No_unpad_asst_prvided_pc,0.0433
Box Hill,M_15_19_No_unpad_asst_prvided_pc,0.0328
Brighton,M_15_19_No_unpad_asst_prvided_pc,0.0364
Broadmeadows,M_15_19_No_unpad_asst_prvided_pc,0.0288
Brunswick,M_15_19_No_unpad_asst_prvided_pc,0.0152
Bulleen,M_15_19_No_unpad_asst_prvided_pc,0.0313
Bundoora,M_15_19_No_unpad_asst_prvided_pc,0.0318
Carrum,M_15_19_No_unpad_asst_prvided_pc,0.0319
Caulfield,M_15_19_No_unpad_asst_prvided_pc,0.0263
Clarinda,M_15_19_No_unpad_asst_prvided_pc,0.0316
Cranbourne,M_15_19_No_unpad_asst_prvided_pc,0.0346
Croydon,M_15_19_No_unpad_asst_prvided_pc,0.0311
Dandenong,M_15_19_No_unpad_asst_prvided_pc,0.0304
Eildon,M_15_19_No_unpad_asst_prvided_pc,0.0326
Eltham,M_15_19_No_unpad_asst_prvided_pc,0.039
Essendon,M_15_19_No_unpad_asst_prvided_pc,0.0292
Eureka,M_15_19_No_unpad_asst_prvided_pc,0.0327
Euroa,M_15_19_No_unpad_asst_prvided_pc,0.0287
Evelyn,M_15_19_No_unpad_asst_prvided_pc,0.036
Footscray,M_15_19_No_unpad_asst_prvided_pc,0.0207
Frankston,M_15_19_No_unpad_asst_prvided_pc,0.0304
Geelong,M_15_19_No_unpad_asst_prvided_pc,0.0292
Gippsland East,M_15_19_No_unpad_asst_prvided_pc,0.0255
Gippsland South,M_15_19_No_unpad_asst_prvided_pc,0.0283
Glen Waverley,M_15_19_No_unpad_asst_prvided_pc,0.0368
Greenvale,M_15_19_No_unpad_asst_prvided_pc,0.0433
Hastings,M_15_19_No_unpad_asst_prvided_pc,0.0374
Hawthorn,M_15_19_No_unpad_asst_prvided_pc,0.0341
Ivanhoe,M_15_19_No_unpad_asst_prvided_pc,0.0316
Kalkallo,M_15_19_No_unpad_asst_prvided_pc,0.0343
Kew,M_15_19_No_unpad_asst_prvided_pc,0.0437
Kororoit,M_15_19_No_unpad_asst_prvided_pc,0.0363
Lara,M_15_19_No_unpad_asst_prvided_pc,0.0342
Laverton,M_15_19_No_unpad_asst_prvided_pc,0.0249
Lowan,M_15_19_No_unpad_asst_prvided_pc,0.0294
Macedon,M_15_19_No_unpad_asst_prvided_pc,0.0332
Malvern,M_15_19_No_unpad_asst_prvided_pc,0.03
Melbourne,M_15_19_No_unpad_asst_prvided_pc,0.0196
Melton,M_15_19_No_unpad_asst_prvided_pc,0.0341
Mildura,M_15_19_No_unpad_asst_prvided_pc,0.0297
Mill Park,M_15_19_No_unpad_asst_prvided_pc,0.0374
Monbulk,M_15_19_No_unpad_asst_prvided_pc,0.0381
Mordialloc,M_15_19_No_unpad_asst_prvided_pc,0.0363
Mornington,M_15_19_No_unpad_asst_prvided_pc,0.0369
Morwell,M_15_19_No_unpad_asst_prvided_pc,0.0309
Mulgrave,M_15_19_No_unpad_asst_prvided_pc,0.0287
Murray Plains,M_15_19_No_unpad_asst_prvided_pc,0.0309
Narracan,M_15_19_No_unpad_asst_prvided_pc,0.0321
Narre Warren North,M_15_19_No_unpad_asst_prvided_pc,0.0354
Narre Warren South,M_15_19_No_unpad_asst_prvided_pc,0.0448
Nepean,M_15_19_No_unpad_asst_prvided_pc,0.023
Niddrie,M_15_19_No_unpad_asst_prvided_pc,0.0323
Northcote,M_15_19_No_unpad_asst_prvided_pc,0.0249
Oakleigh,M_15_19_No_unpad_asst_prvided_pc,0.0256
Ovens Valley,M_15_19_No_unpad_asst_prvided_pc,0.0299
Pakenham,M_15_19_No_unpad_asst_prvided_pc,0.0341
Pascoe Vale,M_15_19_No_unpad_asst_prvided_pc,0.0255
Point Cook,M_15_19_No_unpad_asst_prvided_pc,0.036
Polwarth,M_15_19_No_unpad_asst_prvided_pc,0.0313
Prahran,M_15_19_No_unpad_asst_prvided_pc,0.0103
Preston,M_15_19_No_unpad_asst_prvided_pc,0.0217
Richmond,M_15_19_No_unpad_asst_prvided_pc,0.0114
Ringwood,M_15_19_No_unpad_asst_prvided_pc,0.0323
Ripon,M_15_19_No_unpad_asst_prvided_pc,0.0289
Rowville,M_15_19_No_unpad_asst_prvided_pc,0.038
Sandringham,M_15_19_No_unpad_asst_prvided_pc,0.0369
Shepparton,M_15_19_No_unpad_asst_prvided_pc,0.0339
South Barwon,M_15_19_No_unpad_asst_prvided_pc,0.034
South-West Coast,M_15_19_No_unpad_asst_prvided_pc,0.0315
St Albans,M_15_19_No_unpad_asst_prvided_pc,0.0304
Sunbury,M_15_19_No_unpad_asst_prvided_pc,0.0322
Sydenham,M_15_19_No_unpad_asst_prvided_pc,0.0441
Tarneit,M_15_19_No_unpad_asst_prvided_pc,0.0351
Thomastown,M_15_19_No_unpad_asst_prvided_pc,0.0278
Warrandyte,M_15_19_No_unpad_asst_prvided_pc,0.0412
Wendouree,M_15_19_No_unpad_asst_prvided_pc,0.0344
Werribee,M_15_19_No_unpad_asst_prvided_pc,0.0333
Williamstown,M_15_19_No_unpad_asst_prvided_pc,0.0282
Yan Yean,M_15_19_No_unpad_asst_prvided_pc,0.0386
Albert Park,M_15_19_Unpaid_assist_ns_n,26.0
Ashwood,M_15_19_Unpaid_assist_ns_n,31.0
Bass,M_15_19_Unpaid_assist_ns_n,112.0
Bayswater,M_15_19_Unpaid_assist_ns_n,37.0
Bellarine,M_15_19_Unpaid_assist_ns_n,59.0
Benambra,M_15_19_Unpaid_assist_ns_n,109.0
Bendigo East,M_15_19_Unpaid_assist_ns_n,111.0
Bendigo West,M_15_19_Unpaid_assist_ns_n,72.0
Bentleigh,M_15_19_Unpaid_assist_ns_n,43.0
Berwick,M_15_19_Unpaid_assist_ns_n,68.0
Box Hill,M_15_19_Unpaid_assist_ns_n,59.0
Brighton,M_15_19_Unpaid_assist_ns_n,35.0
Broadmeadows,M_15_19_Unpaid_assist_ns_n,164.0
Brunswick,M_15_19_Unpaid_assist_ns_n,7.0
Bulleen,M_15_19_Unpaid_assist_ns_n,34.0
Bundoora,M_15_19_Unpaid_assist_ns_n,67.0
Carrum,M_15_19_Unpaid_assist_ns_n,74.0
Caulfield,M_15_19_Unpaid_assist_ns_n,18.0
Clarinda,M_15_19_Unpaid_assist_ns_n,44.0
Cranbourne,M_15_19_Unpaid_assist_ns_n,91.0
Croydon,M_15_19_Unpaid_assist_ns_n,34.0
Dandenong,M_15_19_Unpaid_assist_ns_n,148.0
Eildon,M_15_19_Unpaid_assist_ns_n,141.0
Eltham,M_15_19_Unpaid_assist_ns_n,44.0
Essendon,M_15_19_Unpaid_assist_ns_n,32.0
Eureka,M_15_19_Unpaid_assist_ns_n,86.0
Euroa,M_15_19_Unpaid_assist_ns_n,165.0
Evelyn,M_15_19_Unpaid_assist_ns_n,52.0
Footscray,M_15_19_Unpaid_assist_ns_n,34.0
Frankston,M_15_19_Unpaid_assist_ns_n,116.0
Geelong,M_15_19_Unpaid_assist_ns_n,69.0
Gippsland East,M_15_19_Unpaid_assist_ns_n,156.0
Gippsland South,M_15_19_Unpaid_assist_ns_n,113.0
Glen Waverley,M_15_19_Unpaid_assist_ns_n,58.0
Greenvale,M_15_19_Unpaid_assist_ns_n,98.0
Hastings,M_15_19_Unpaid_assist_ns_n,45.0
Hawthorn,M_15_19_Unpaid_assist_ns_n,45.0
Ivanhoe,M_15_19_Unpaid_assist_ns_n,40.0
Kalkallo,M_15_19_Unpaid_assist_ns_n,120.0
Kew,M_15_19_Unpaid_assist_ns_n,61.0
Kororoit,M_15_19_Unpaid_assist_ns_n,148.0
Lara,M_15_19_Unpaid_assist_ns_n,119.0
Laverton,M_15_19_Unpaid_assist_ns_n,149.0
Lowan,M_15_19_Unpaid_assist_ns_n,121.0
Macedon,M_15_19_Unpaid_assist_ns_n,124.0
Malvern,M_15_19_Unpaid_assist_ns_n,35.0
Melbourne,M_15_19_Unpaid_assist_ns_n,148.0
Melton,M_15_19_Unpaid_assist_ns_n,151.0
Mildura,M_15_19_Unpaid_assist_ns_n,178.0
Mill Park,M_15_19_Unpaid_assist_ns_n,64.0
Monbulk,M_15_19_Unpaid_assist_ns_n,52.0
Mordialloc,M_15_19_Unpaid_assist_ns_n,22.0
Mornington,M_15_19_Unpaid_assist_ns_n,65.0
Morwell,M_15_19_Unpaid_assist_ns_n,168.0
Mulgrave,M_15_19_Unpaid_assist_ns_n,64.0
Murray Plains,M_15_19_Unpaid_assist_ns_n,109.0
Narracan,M_15_19_Unpaid_assist_ns_n,82.0
Narre Warren North,M_15_19_Unpaid_assist_ns_n,103.0
Narre Warren South,M_15_19_Unpaid_assist_ns_n,126.0
Nepean,M_15_19_Unpaid_assist_ns_n,111.0
Niddrie,M_15_19_Unpaid_assist_ns_n,29.0
Northcote,M_15_19_Unpaid_assist_ns_n,11.0
Oakleigh,M_15_19_Unpaid_assist_ns_n,43.0
Ovens Valley,M_15_19_Unpaid_assist_ns_n,90.0
Pakenham,M_15_19_Unpaid_assist_ns_n,114.0
Pascoe Vale,M_15_19_Unpaid_assist_ns_n,33.0
Point Cook,M_15_19_Unpaid_assist_ns_n,119.0
Polwarth,M_15_19_Unpaid_assist_ns_n,102.0
Prahran,M_15_19_Unpaid_assist_ns_n,41.0
Preston,M_15_19_Unpaid_assist_ns_n,64.0
Richmond,M_15_19_Unpaid_assist_ns_n,56.0
Ringwood,M_15_19_Unpaid_assist_ns_n,18.0
Ripon,M_15_19_Unpaid_assist_ns_n,108.0
Rowville,M_15_19_Unpaid_assist_ns_n,48.0
Sandringham,M_15_19_Unpaid_assist_ns_n,37.0
Shepparton,M_15_19_Unpaid_assist_ns_n,186.0
South Barwon,M_15_19_Unpaid_assist_ns_n,56.0
South-West Coast,M_15_19_Unpaid_assist_ns_n,143.0
St Albans,M_15_19_Unpaid_assist_ns_n,162.0
Sunbury,M_15_19_Unpaid_assist_ns_n,75.0
Sydenham,M_15_19_Unpaid_assist_ns_n,104.0
Tarneit,M_15_19_Unpaid_assist_ns_n,143.0
Thomastown,M_15_19_Unpaid_assist_ns_n,80.0
Warrandyte,M_15_19_Unpaid_assist_ns_n,20.0
Wendouree,M_15_19_Unpaid_assist_ns_n,60.0
Werribee,M_15_19_Unpaid_assist_ns_n,83.0
Williamstown,M_15_19_Unpaid_assist_ns_n,48.0
Yan Yean,M_15_19_Unpaid_assist_ns_n,78.0
Albert Park,M_15_19_Unpaid_assist_ns_pc,0.0004
