district,census_variable,value
Ripon,Preschool_F_pc,0.0308
Rowville,Preschool_F_pc,0.0307
Sandringham,Preschool_F_pc,0.0352
Shepparton,Preschool_F_pc,0.0317
South Barwon,Preschool_F_pc,0.0381
South-West Coast,Preschool_F_pc,0.032
St Albans,Preschool_F_pc,0.0207
Sunbury,Preschool_F_pc,0.043
Sydenham,Preschool_F_pc,0.0328
Tarneit,Preschool_F_pc,0.0354
Thomastown,Preschool_F_pc,0.0356
Warrandyte,Preschool_F_pc,0.0328
Wendouree,Preschool_F_pc,0.0335
Werribee,Preschool_F_pc,0.0385
Williamstown,Preschool_F_pc,0.0388
Yan Yean,Preschool_F_pc,0.0455
Albert Park,Preschool_P_n,1025.0
Ashwood,Preschool_P_n,1731.0
Bass,Preschool_P_n,1327.0
Bayswater,Preschool_P_n,1598.0
Bellarine,Preschool_P_n,1341.0
Benambra,Preschool_P_n,1444.0
Bendigo East,Preschool_P_n,1652.0
Bendigo West,Preschool_P_n,1136.0
Bentleigh,Preschool_P_n,1773.0
Berwick,Preschool_P_n,2211.0
Box Hill,Preschool_P_n,1571.0
Brighton,Preschool_P_n,1212.0
Broadmeadows,Preschool_P_n,1785.0
Brunswick,Preschool_P_n,1013.0
Bulleen,Preschool_P_n,1387.0
Bundoora,Preschool_P_n,1544.0
Carrum,Preschool_P_n,2033.0
Caulfield,Preschool_P_n,1693.0
Clarinda,Preschool_P_n,1365.0
Cranbourne,Preschool_P_n,2674.0
Croydon,Preschool_P_n,1931.0
Dandenong,Preschool_P_n,1533.0
Eildon,Preschool_P_n,1221.0
Eltham,Preschool_P_n,1675.0
Essendon,Preschool_P_n,1395.0
Eureka,Preschool_P_n,1744.0
Euroa,Preschool_P_n,1104.0
Evelyn,Preschool_P_n,1814.0
Footscray,Preschool_P_n,1497.0
Frankston,Preschool_P_n,1494.0
Geelong,Preschool_P_n,1586.0
Gippsland East,Preschool_P_n,1112.0
Gippsland South,Preschool_P_n,1161.0
Glen Waverley,Preschool_P_n,1600.0
Greenvale,Preschool_P_n,1652.0
Hastings,Preschool_P_n,1564.0
Hawthorn,Preschool_P_n,1253.0
Ivanhoe,Preschool_P_n,1478.0
Kalkallo,Preschool_P_n,3057.0
Kew,Preschool_P_n,1240.0
Kororoit,Preschool_P_n,2102.0
Lara,Preschool_P_n,1434.0
Laverton,Preschool_P_n,2471.0
Lowan,Preschool_P_n,1302.0
Macedon,Preschool_P_n,1395.0
Malvern,Preschool_P_n,1158.0
Melbourne,Preschool_P_n,932.0
Melton,Preschool_P_n,2415.0
Mildura,Preschool_P_n,1331.0
Mill Park,Preschool_P_n,1508.0
Monbulk,Preschool_P_n,1468.0
Mordialloc,Preschool_P_n,1792.0
Mornington,Preschool_P_n,1368.0
Morwell,Preschool_P_n,1290.0
Mulgrave,Preschool_P_n,1416.0
Murray Plains,Preschool_P_n,1188.0
Narracan,Preschool_P_n,1463.0
Narre Warren North,Preschool_P_n,1622.0
Narre Warren South,Preschool_P_n,2056.0
Nepean,Preschool_P_n,944.0
Niddrie,Preschool_P_n,1509.0
Northcote,Preschool_P_n,1373.0
Oakleigh,Preschool_P_n,1674.0
Ovens Valley,Preschool_P_n,1147.0
Pakenham,Preschool_P_n,2299.0
Pascoe Vale,Preschool_P_n,1522.0
Point Cook,Preschool_P_n,2772.0
Polwarth,Preschool_P_n,1537.0
Prahran,Preschool_P_n,776.0
Preston,Preschool_P_n,1497.0
Richmond,Preschool_P_n,909.0
Ringwood,Preschool_P_n,1988.0
Ripon,Preschool_P_n,1323.0
Rowville,Preschool_P_n,1373.0
Sandringham,Preschool_P_n,1373.0
Shepparton,Preschool_P_n,1531.0
South Barwon,Preschool_P_n,1949.0
South-West Coast,Preschool_P_n,1329.0
St Albans,Preschool_P_n,1130.0
Sunbury,Preschool_P_n,1433.0
Sydenham,Preschool_P_n,1646.0
Tarneit,Preschool_P_n,2555.0
Thomastown,Preschool_P_n,1895.0
Warrandyte,Preschool_P_n,1546.0
Wendouree,Preschool_P_n,1415.0
Werribee,Preschool_P_n,2194.0
Williamstown,Preschool_P_n,1638.0
Yan Yean,Preschool_P_n,2461.0
Albert Park,Preschool_P_pc,0.0507
Ashwood,Preschool_P_pc,0.0667
Bass,Preschool_P_pc,0.0761
Bayswater,Preschool_P_pc,0.08
Bellarine,Preschool_P_pc,0.073
Benambra,Preschool_P_pc,0.0735
Bendigo East,Preschool_P_pc,0.077
Bendigo West,Preschool_P_pc,0.0638
Bentleigh,Preschool_P_pc,0.0749
Berwick,Preschool_P_pc,0.0812
Box Hill,Preschool_P_pc,0.0565
Brighton,Preschool_P_pc,0.0618
Broadmeadows,Preschool_P_pc,0.0665
Brunswick,Preschool_P_pc,0.0546
Bulleen,Preschool_P_pc,0.0677
Bundoora,Preschool_P_pc,0.0759
Carrum,Preschool_P_pc,0.0958
Caulfield,Preschool_P_pc,0.0774
Clarinda,Preschool_P_pc,0.0651
Cranbourne,Preschool_P_pc,0.0918
Croydon,Preschool_P_pc,0.0951
Dandenong,Preschool_P_pc,0.0542
Eildon,Preschool_P_pc,0.066
Eltham,Preschool_P_pc,0.0863
Essendon,Preschool_P_pc,0.0678
Eureka,Preschool_P_pc,0.0791
Euroa,Preschool_P_pc,0.0614
Evelyn,Preschool_P_pc,0.0952
Footscray,Preschool_P_pc,0.0695
Frankston,Preschool_P_pc,0.0755
Geelong,Preschool_P_pc,0.077
Gippsland East,Preschool_P_pc,0.0679
Gippsland South,Preschool_P_pc,0.0637
Glen Waverley,Preschool_P_pc,0.0621
Greenvale,Preschool_P_pc,0.0629
Hastings,Preschool_P_pc,0.0852
Hawthorn,Preschool_P_pc,0.0564
Ivanhoe,Preschool_P_pc,0.076
Kalkallo,Preschool_P_pc,0.0907
Kew,Preschool_P_pc,0.0517
Kororoit,Preschool_P_pc,0.067
Lara,Preschool_P_pc,0.0673
Laverton,Preschool_P_pc,0.0752
Lowan,Preschool_P_pc,0.0729
Macedon,Preschool_P_pc,0.0747
Malvern,Preschool_P_pc,0.0615
Melbourne,Preschool_P_pc,0.0192
Melton,Preschool_P_pc,0.0869
Mildura,Preschool_P_pc,0.0659
Mill Park,Preschool_P_pc,0.071
Monbulk,Preschool_P_pc,0.0774
Mordialloc,Preschool_P_pc,0.0831
Mornington,Preschool_P_pc,0.0734
Morwell,Preschool_P_pc,0.0634
Mulgrave,Preschool_P_pc,0.063
Murray Plains,Preschool_P_pc,0.0666
Narracan,Preschool_P_pc,0.0752
Narre Warren North,Preschool_P_pc,0.0681
Narre Warren South,Preschool_P_pc,0.0654
Nepean,Preschool_P_pc,0.0619
Niddrie,Preschool_P_pc,0.0807
Northcote,Preschool_P_pc,0.0712
Oakleigh,Preschool_P_pc,0.0557
Ovens Valley,Preschool_P_pc,0.068
Pakenham,Preschool_P_pc,0.0925
Pascoe Vale,Preschool_P_pc,0.076
Point Cook,Preschool_P_pc,0.0874
Polwarth,Preschool_P_pc,0.0777
Prahran,Preschool_P_pc,0.0422
Preston,Preschool_P_pc,0.0715
Richmond,Preschool_P_pc,0.0528
Ringwood,Preschool_P_pc,0.0845
Ripon,Preschool_P_pc,0.0678
Rowville,Preschool_P_pc,0.0688
Sandringham,Preschool_P_pc,0.0755
Shepparton,Preschool_P_pc,0.0681
South Barwon,Preschool_P_pc,0.0854
South-West Coast,Preschool_P_pc,0.069
St Albans,Preschool_P_pc,0.048
Sunbury,Preschool_P_pc,0.0823
Sydenham,Preschool_P_pc,0.0668
Tarneit,Preschool_P_pc,0.0757
Thomastown,Preschool_P_pc,0.0775
Warrandyte,Preschool_P_pc,0.0696
Wendouree,Preschool_P_pc,0.0701
Werribee,Preschool_P_pc,0.0798
Williamstown,Preschool_P_pc,0.0857
Yan Yean,Preschool_P_pc,0.1013
Albert Park,Primary_Government_M_n,1293.0
Ashwood,Primary_Government_M_n,2455.0
Bass,Primary_Government_M_n,1924.0
Bayswater,Primary_Government_M_n,2466.0
Bellarine,Primary_Government_M_n,2062.0
Benambra,Primary_Government_M_n,1827.0
Bendigo East,Primary_Government_M_n,2029.0
Bendigo West,Primary_Government_M_n,1729.0
Bentleigh,Primary_Government_M_n,2657.0
Berwick,Primary_Government_M_n,2912.0
Box Hill,Primary_Government_M_n,2381.0
Brighton,Primary_Government_M_n,1501.0
Broadmeadows,Primary_Government_M_n,1852.0
Brunswick,Primary_Government_M_n,1275.0
Bulleen,Primary_Government_M_n,1895.0
Bundoora,Primary_Government_M_n,1688.0
Carrum,Primary_Government_M_n,2457.0
Caulfield,Primary_Government_M_n,1114.0
Clarinda,Primary_Government_M_n,1927.0
Cranbourne,Primary_Government_M_n,3652.0
Croydon,Primary_Government_M_n,2295.0
Dandenong,Primary_Government_M_n,2456.0
Eildon,Primary_Government_M_n,1898.0
Eltham,Primary_Government_M_n,2415.0
Essendon,Primary_Government_M_n,1373.0
Eureka,Primary_Government_M_n,2274.0
Euroa,Primary_Government_M_n,1545.0
Evelyn,Primary_Government_M_n,2353.0
Footscray,Primary_Government_M_n,1880.0
Frankston,Primary_Government_M_n,2110.0
Geelong,Primary_Government_M_n,1685.0
Gippsland East,Primary_Government_M_n,1565.0
Gippsland South,Primary_Government_M_n,1986.0
Glen Waverley,Primary_Government_M_n,2810.0
Greenvale,Primary_Government_M_n,2090.0
Hastings,Primary_Government_M_n,2229.0
Hawthorn,Primary_Government_M_n,1572.0
Ivanhoe,Primary_Government_M_n,1914.0
Kalkallo,Primary_Government_M_n,3842.0
Kew,Primary_Government_M_n,1834.0
Kororoit,Primary_Government_M_n,3005.0
Lara,Primary_Government_M_n,1767.0
Laverton,Primary_Government_M_n,2742.0
Lowan,Primary_Government_M_n,1726.0
Macedon,Primary_Government_M_n,2004.0
Malvern,Primary_Government_M_n,1002.0
Melbourne,Primary_Government_M_n,1131.0
Melton,Primary_Government_M_n,3068.0
Mildura,Primary_Government_M_n,2017.0
Mill Park,Primary_Government_M_n,1928.0
Monbulk,Primary_Government_M_n,2344.0
Mordialloc,Primary_Government_M_n,2078.0
Mornington,Primary_Government_M_n,2170.0
Morwell,Primary_Government_M_n,1919.0
Mulgrave,Primary_Government_M_n,1865.0
Murray Plains,Primary_Government_M_n,1610.0
Narracan,Primary_Government_M_n,1990.0
Narre Warren North,Primary_Government_M_n,2449.0
Narre Warren South,Primary_Government_M_n,3618.0
Nepean,Primary_Government_M_n,1526.0
Niddrie,Primary_Government_M_n,1151.0
Northcote,Primary_Government_M_n,1812.0
Oakleigh,Primary_Government_M_n,2027.0
Ovens Valley,Primary_Government_M_n,1484.0
Pakenham,Primary_Government_M_n,2901.0
Pascoe Vale,Primary_Government_M_n,1752.0
Point Cook,Primary_Government_M_n,3928.0
Polwarth,Primary_Government_M_n,2114.0
Prahran,Primary_Government_M_n,569.0
Preston,Primary_Government_M_n,1715.0
Richmond,Primary_Government_M_n,993.0
Ringwood,Primary_Government_M_n,2625.0
Ripon,Primary_Government_M_n,1940.0
Rowville,Primary_Government_M_n,2049.0
Sandringham,Primary_Government_M_n,1652.0
Shepparton,Primary_Government_M_n,2138.0
South Barwon,Primary_Government_M_n,2118.0
South-West Coast,Primary_Government_M_n,1686.0
St Albans,Primary_Government_M_n,1726.0
Sunbury,Primary_Government_M_n,1730.0
Sydenham,Primary_Government_M_n,2280.0
Tarneit,Primary_Government_M_n,3399.0
Thomastown,Primary_Government_M_n,2411.0
Warrandyte,Primary_Government_M_n,2531.0
Wendouree,Primary_Government_M_n,1700.0
Werribee,Primary_Government_M_n,3042.0
Williamstown,Primary_Government_M_n,2025.0
Yan Yean,Primary_Government_M_n,3097.0
Albert Park,Primary_Government_M_pc,0.0639
Ashwood,Primary_Government_M_pc,0.0946
Bass,Primary_Government_M_pc,0.1103
Bayswater,Primary_Government_M_pc,0.1235
Bellarine,Primary_Government_M_pc,0.1123
Benambra,Primary_Government_M_pc,0.093
Bendigo East,Primary_Government_M_pc,0.0946
Bendigo West,Primary_Government_M_pc,0.0971
Bentleigh,Primary_Government_M_pc,0.1123
Berwick,Primary_Government_M_pc,0.107
Box Hill,Primary_Government_M_pc,0.0856
Brighton,Primary_Government_M_pc,0.0765
Broadmeadows,Primary_Government_M_pc,0.069
Brunswick,Primary_Government_M_pc,0.0687
Bulleen,Primary_Government_M_pc,0.0925
Bundoora,Primary_Government_M_pc,0.0829
Carrum,Primary_Government_M_pc,0.1158
Caulfield,Primary_Government_M_pc,0.051
Clarinda,Primary_Government_M_pc,0.0919
Cranbourne,Primary_Government_M_pc,0.1254
Croydon,Primary_Government_M_pc,0.113
Dandenong,Primary_Government_M_pc,0.0868
Eildon,Primary_Government_M_pc,0.1026
Eltham,Primary_Government_M_pc,0.1244
Essendon,Primary_Government_M_pc,0.0668
Eureka,Primary_Government_M_pc,0.1032
Euroa,Primary_Government_M_pc,0.086
Evelyn,Primary_Government_M_pc,0.1235
Footscray,Primary_Government_M_pc,0.0873
Frankston,Primary_Government_M_pc,0.1067
Geelong,Primary_Government_M_pc,0.0818
Gippsland East,Primary_Government_M_pc,0.0955
Gippsland South,Primary_Government_M_pc,0.109
Glen Waverley,Primary_Government_M_pc,0.1091
Greenvale,Primary_Government_M_pc,0.0796
Hastings,Primary_Government_M_pc,0.1214
Hawthorn,Primary_Government_M_pc,0.0707
Ivanhoe,Primary_Government_M_pc,0.0985
Kalkallo,Primary_Government_M_pc,0.114
Kew,Primary_Government_M_pc,0.0764
Kororoit,Primary_Government_M_pc,0.0958
Lara,Primary_Government_M_pc,0.083
Laverton,Primary_Government_M_pc,0.0834
Lowan,Primary_Government_M_pc,0.0966
Macedon,Primary_Government_M_pc,0.1073
Malvern,Primary_Government_M_pc,0.0532
Melbourne,Primary_Government_M_pc,0.0233
Melton,Primary_Government_M_pc,0.1104
Mildura,Primary_Government_M_pc,0.0998
Mill Park,Primary_Government_M_pc,0.0908
Monbulk,Primary_Government_M_pc,0.1236
Mordialloc,Primary_Government_M_pc,0.0964
Mornington,Primary_Government_M_pc,0.1164
Morwell,Primary_Government_M_pc,0.0944
Mulgrave,Primary_Government_M_pc,0.083
Murray Plains,Primary_Government_M_pc,0.0903
Narracan,Primary_Government_M_pc,0.1023
Narre Warren North,Primary_Government_M_pc,0.1029
Narre Warren South,Primary_Government_M_pc,0.1151
Nepean,Primary_Government_M_pc,0.1
Niddrie,Primary_Government_M_pc,0.0615
Northcote,Primary_Government_M_pc,0.094
Oakleigh,Primary_Government_M_pc,0.0675
Ovens Valley,Primary_Government_M_pc,0.0879
Pakenham,Primary_Government_M_pc,0.1167
