district,census_variable,value
Morwell,R_1_74_LT_Real_estate_agent_n,0.0
Mulgrave,R_1_74_LT_Real_estate_agent_n,0.0
Murray Plains,R_1_74_LT_Real_estate_agent_n,0.0
Narracan,R_1_74_LT_Real_estate_agent_n,0.0
Narre Warren North,R_1_74_LT_Real_estate_agent_n,0.0
Narre Warren South,R_1_74_LT_Real_estate_agent_n,0.0
Nepean,R_1_74_LT_Real_estate_agent_n,0.0
Niddrie,R_1_74_LT_Real_estate_agent_n,0.0
Northcote,R_1_74_LT_Real_estate_agent_n,0.0
Oakleigh,R_1_74_LT_Real_estate_agent_n,3.0
Ovens Valley,R_1_74_LT_Real_estate_agent_n,0.0
Pakenham,R_1_74_LT_Real_estate_agent_n,0.0
Pascoe Vale,R_1_74_LT_Real_estate_agent_n,0.0
Point Cook,R_1_74_LT_Real_estate_agent_n,0.0
Polwarth,R_1_74_LT_Real_estate_agent_n,0.0
Prahran,R_1_74_LT_Real_estate_agent_n,0.0
Preston,R_1_74_LT_Real_estate_agent_n,0.0
Richmond,R_1_74_LT_Real_estate_agent_n,0.0
Ringwood,R_1_74_LT_Real_estate_agent_n,0.0
Ripon,R_1_74_LT_Real_estate_agent_n,0.0
Rowville,R_1_74_LT_Real_estate_agent_n,0.0
Sandringham,R_1_74_LT_Real_estate_agent_n,0.0
Shepparton,R_1_74_LT_Real_estate_agent_n,0.0
South Barwon,R_1_74_LT_Real_estate_agent_n,0.0
South-West Coast,R_1_74_LT_Real_estate_agent_n,0.0
St Albans,R_1_74_LT_Real_estate_agent_n,0.0
Sunbury,R_1_74_LT_Real_estate_agent_n,0.0
Sydenham,R_1_74_LT_Real_estate_agent_n,0.0
Tarneit,R_1_74_LT_Real_estate_agent_n,0.0
Thomastown,R_1_74_LT_Real_estate_agent_n,0.0
Warrandyte,R_1_74_LT_Real_estate_agent_n,0.0
Wendouree,R_1_74_LT_Real_estate_agent_n,3.0
Werribee,R_1_74_LT_Real_estate_agent_n,0.0
Williamstown,R_1_74_LT_Real_estate_agent_n,4.0
Yan Yean,R_1_74_LT_Real_estate_agent_n,0.0
Albert Park,R_1_74_LT_Real_estate_agent_pc,0.0
Ashwood,R_1_74_LT_Real_estate_agent_pc,0.0
Bass,R_1_74_LT_Real_estate_agent_pc,0.0
Bayswater,R_1_74_LT_Real_estate_agent_pc,0.0
Bellarine,R_1_74_LT_Real_estate_agent_pc,0.0
Benambra,R_1_74_LT_Real_estate_agent_pc,0.0005
Bendigo East,R_1_74_LT_Real_estate_agent_pc,0.0
Bendigo West,R_1_74_LT_Real_estate_agent_pc,0.0
Bentleigh,R_1_74_LT_Real_estate_agent_pc,0.0
Berwick,R_1_74_LT_Real_estate_agent_pc,0.0
Box Hill,R_1_74_LT_Real_estate_agent_pc,0.0003
Brighton,R_1_74_LT_Real_estate_agent_pc,0.0
Broadmeadows,R_1_74_LT_Real_estate_agent_pc,0.0
Brunswick,R_1_74_LT_Real_estate_agent_pc,0.0
Bulleen,R_1_74_LT_Real_estate_agent_pc,0.0
Bundoora,R_1_74_LT_Real_estate_agent_pc,0.0
Carrum,R_1_74_LT_Real_estate_agent_pc,0.0
Caulfield,R_1_74_LT_Real_estate_agent_pc,0.0
Clarinda,R_1_74_LT_Real_estate_agent_pc,0.0
Cranbourne,R_1_74_LT_Real_estate_agent_pc,0.0
Croydon,R_1_74_LT_Real_estate_agent_pc,0.0
Dandenong,R_1_74_LT_Real_estate_agent_pc,0.0005
Eildon,R_1_74_LT_Real_estate_agent_pc,0.0
Eltham,R_1_74_LT_Real_estate_agent_pc,0.0
Essendon,R_1_74_LT_Real_estate_agent_pc,0.0
Eureka,R_1_74_LT_Real_estate_agent_pc,0.0
Euroa,R_1_74_LT_Real_estate_agent_pc,0.0
Evelyn,R_1_74_LT_Real_estate_agent_pc,0.0
Footscray,R_1_74_LT_Real_estate_agent_pc,0.0
Frankston,R_1_74_LT_Real_estate_agent_pc,0.0
Geelong,R_1_74_LT_Real_estate_agent_pc,0.0006
Gippsland East,R_1_74_LT_Real_estate_agent_pc,0.0
Gippsland South,R_1_74_LT_Real_estate_agent_pc,0.0
Glen Waverley,R_1_74_LT_Real_estate_agent_pc,0.0
Greenvale,R_1_74_LT_Real_estate_agent_pc,0.0
Hastings,R_1_74_LT_Real_estate_agent_pc,0.0
Hawthorn,R_1_74_LT_Real_estate_agent_pc,0.0
Ivanhoe,R_1_74_LT_Real_estate_agent_pc,0.0
Kalkallo,R_1_74_LT_Real_estate_agent_pc,0.0
Kew,R_1_74_LT_Real_estate_agent_pc,0.0
Kororoit,R_1_74_LT_Real_estate_agent_pc,0.0
Lara,R_1_74_LT_Real_estate_agent_pc,0.0006
Laverton,R_1_74_LT_Real_estate_agent_pc,0.0
Lowan,R_1_74_LT_Real_estate_agent_pc,0.0
Macedon,R_1_74_LT_Real_estate_agent_pc,0.0
Malvern,R_1_74_LT_Real_estate_agent_pc,0.0
Melbourne,R_1_74_LT_Real_estate_agent_pc,0.0002
Melton,R_1_74_LT_Real_estate_agent_pc,0.0007
Mildura,R_1_74_LT_Real_estate_agent_pc,0.0
Mill Park,R_1_74_LT_Real_estate_agent_pc,0.0014
Monbulk,R_1_74_LT_Real_estate_agent_pc,0.0
Mordialloc,R_1_74_LT_Real_estate_agent_pc,0.0
Mornington,R_1_74_LT_Real_estate_agent_pc,0.0
Morwell,R_1_74_LT_Real_estate_agent_pc,0.0
Mulgrave,R_1_74_LT_Real_estate_agent_pc,0.0
Murray Plains,R_1_74_LT_Real_estate_agent_pc,0.0
Narracan,R_1_74_LT_Real_estate_agent_pc,0.0
Narre Warren North,R_1_74_LT_Real_estate_agent_pc,0.0
Narre Warren South,R_1_74_LT_Real_estate_agent_pc,0.0
Nepean,R_1_74_LT_Real_estate_agent_pc,0.0
Niddrie,R_1_74_LT_Real_estate_agent_pc,0.0
Northcote,R_1_74_LT_Real_estate_agent_pc,0.0
Oakleigh,R_1_74_LT_Real_estate_agent_pc,0.0002
Ovens Valley,R_1_74_LT_Real_estate_agent_pc,0.0
Pakenham,R_1_74_LT_Real_estate_agent_pc,0.0
Pascoe Vale,R_1_74_LT_Real_estate_agent_pc,0.0
Point Cook,R_1_74_LT_Real_estate_agent_pc,0.0
Polwarth,R_1_74_LT_Real_estate_agent_pc,0.0
Prahran,R_1_74_LT_Real_estate_agent_pc,0.0
Preston,R_1_74_LT_Real_estate_agent_pc,0.0
Richmond,R_1_74_LT_Real_estate_agent_pc,0.0
Ringwood,R_1_74_LT_Real_estate_agent_pc,0.0
Ripon,R_1_74_LT_Real_estate_agent_pc,0.0
Rowville,R_1_74_LT_Real_estate_agent_pc,0.0
Sandringham,R_1_74_LT_Real_estate_agent_pc,0.0
Shepparton,R_1_74_LT_Real_estate_agent_pc,0.0
South Barwon,R_1_74_LT_Real_estate_agent_pc,0.0
South-West Coast,R_1_74_LT_Real_estate_agent_pc,0.0
St Albans,R_1_74_LT_Real_estate_agent_pc,0.0
Sunbury,R_1_74_LT_Real_estate_agent_pc,0.0
Sydenham,R_1_74_LT_Real_estate_agent_pc,0.0
Tarneit,R_1_74_LT_Real_estate_agent_pc,0.0
Thomastown,R_1_74_LT_Real_estate_agent_pc,0.0
Warrandyte,R_1_74_LT_Real_estate_agent_pc,0.0
Wendouree,R_1_74_LT_Real_estate_agent_pc,0.0003
Werribee,R_1_74_LT_Real_estate_agent_pc,0.0
Williamstown,R_1_74_LT_Real_estate_agent_pc,0.0005
Yan Yean,R_1_74_LT_Real_estate_agent_pc,0.0
Albert Park,R_1_74_LT_Ste_terr_hsg_auth_n,28.0
Ashwood,R_1_74_LT_Ste_terr_hsg_auth_n,18.0
Bass,R_1_74_LT_Ste_terr_hsg_auth_n,5.0
Bayswater,R_1_74_LT_Ste_terr_hsg_auth_n,3.0
Bellarine,R_1_74_LT_Ste_terr_hsg_auth_n,0.0
Benambra,R_1_74_LT_Ste_terr_hsg_auth_n,47.0
Bendigo East,R_1_74_LT_Ste_terr_hsg_auth_n,19.0
Bendigo West,R_1_74_LT_Ste_terr_hsg_auth_n,35.0
Bentleigh,R_1_74_LT_Ste_terr_hsg_auth_n,8.0
Berwick,R_1_74_LT_Ste_terr_hsg_auth_n,3.0
Box Hill,R_1_74_LT_Ste_terr_hsg_auth_n,14.0
Brighton,R_1_74_LT_Ste_terr_hsg_auth_n,9.0
Broadmeadows,R_1_74_LT_Ste_terr_hsg_auth_n,11.0
Brunswick,R_1_74_LT_Ste_terr_hsg_auth_n,25.0
Bulleen,R_1_74_LT_Ste_terr_hsg_auth_n,0.0
Bundoora,R_1_74_LT_Ste_terr_hsg_auth_n,9.0
Carrum,R_1_74_LT_Ste_terr_hsg_auth_n,5.0
Caulfield,R_1_74_LT_Ste_terr_hsg_auth_n,11.0
Clarinda,R_1_74_LT_Ste_terr_hsg_auth_n,4.0
Cranbourne,R_1_74_LT_Ste_terr_hsg_auth_n,0.0
Croydon,R_1_74_LT_Ste_terr_hsg_auth_n,8.0
Dandenong,R_1_74_LT_Ste_terr_hsg_auth_n,42.0
Eildon,R_1_74_LT_Ste_terr_hsg_auth_n,7.0
Eltham,R_1_74_LT_Ste_terr_hsg_auth_n,0.0
Essendon,R_1_74_LT_Ste_terr_hsg_auth_n,66.0
Eureka,R_1_74_LT_Ste_terr_hsg_auth_n,9.0
Euroa,R_1_74_LT_Ste_terr_hsg_auth_n,18.0
Evelyn,R_1_74_LT_Ste_terr_hsg_auth_n,0.0
Footscray,R_1_74_LT_Ste_terr_hsg_auth_n,38.0
Frankston,R_1_74_LT_Ste_terr_hsg_auth_n,3.0
Geelong,R_1_74_LT_Ste_terr_hsg_auth_n,39.0
Gippsland East,R_1_74_LT_Ste_terr_hsg_auth_n,13.0
Gippsland South,R_1_74_LT_Ste_terr_hsg_auth_n,12.0
Glen Waverley,R_1_74_LT_Ste_terr_hsg_auth_n,9.0
Greenvale,R_1_74_LT_Ste_terr_hsg_auth_n,10.0
Hastings,R_1_74_LT_Ste_terr_hsg_auth_n,0.0
Hawthorn,R_1_74_LT_Ste_terr_hsg_auth_n,10.0
Ivanhoe,R_1_74_LT_Ste_terr_hsg_auth_n,46.0
Kalkallo,R_1_74_LT_Ste_terr_hsg_auth_n,0.0
Kew,R_1_74_LT_Ste_terr_hsg_auth_n,0.0
Kororoit,R_1_74_LT_Ste_terr_hsg_auth_n,9.0
Lara,R_1_74_LT_Ste_terr_hsg_auth_n,74.0
Laverton,R_1_74_LT_Ste_terr_hsg_auth_n,39.0
Lowan,R_1_74_LT_Ste_terr_hsg_auth_n,36.0
Macedon,R_1_74_LT_Ste_terr_hsg_auth_n,9.0
Malvern,R_1_74_LT_Ste_terr_hsg_auth_n,13.0
Melbourne,R_1_74_LT_Ste_terr_hsg_auth_n,40.0
Melton,R_1_74_LT_Ste_terr_hsg_auth_n,5.0
Mildura,R_1_74_LT_Ste_terr_hsg_auth_n,34.0
Mill Park,R_1_74_LT_Ste_terr_hsg_auth_n,4.0
Monbulk,R_1_74_LT_Ste_terr_hsg_auth_n,0.0
Mordialloc,R_1_74_LT_Ste_terr_hsg_auth_n,6.0
Mornington,R_1_74_LT_Ste_terr_hsg_auth_n,6.0
Morwell,R_1_74_LT_Ste_terr_hsg_auth_n,57.0
Mulgrave,R_1_74_LT_Ste_terr_hsg_auth_n,6.0
Murray Plains,R_1_74_LT_Ste_terr_hsg_auth_n,13.0
Narracan,R_1_74_LT_Ste_terr_hsg_auth_n,16.0
Narre Warren North,R_1_74_LT_Ste_terr_hsg_auth_n,3.0
Narre Warren South,R_1_74_LT_Ste_terr_hsg_auth_n,0.0
Nepean,R_1_74_LT_Ste_terr_hsg_auth_n,0.0
Niddrie,R_1_74_LT_Ste_terr_hsg_auth_n,0.0
Northcote,R_1_74_LT_Ste_terr_hsg_auth_n,22.0
Oakleigh,R_1_74_LT_Ste_terr_hsg_auth_n,9.0
Ovens Valley,R_1_74_LT_Ste_terr_hsg_auth_n,24.0
Pakenham,R_1_74_LT_Ste_terr_hsg_auth_n,6.0
Pascoe Vale,R_1_74_LT_Ste_terr_hsg_auth_n,12.0
Point Cook,R_1_74_LT_Ste_terr_hsg_auth_n,0.0
Polwarth,R_1_74_LT_Ste_terr_hsg_auth_n,3.0
Prahran,R_1_74_LT_Ste_terr_hsg_auth_n,41.0
Preston,R_1_74_LT_Ste_terr_hsg_auth_n,56.0
Richmond,R_1_74_LT_Ste_terr_hsg_auth_n,72.0
Ringwood,R_1_74_LT_Ste_terr_hsg_auth_n,16.0
Ripon,R_1_74_LT_Ste_terr_hsg_auth_n,4.0
Rowville,R_1_74_LT_Ste_terr_hsg_auth_n,0.0
Sandringham,R_1_74_LT_Ste_terr_hsg_auth_n,31.0
Shepparton,R_1_74_LT_Ste_terr_hsg_auth_n,14.0
South Barwon,R_1_74_LT_Ste_terr_hsg_auth_n,6.0
South-West Coast,R_1_74_LT_Ste_terr_hsg_auth_n,25.0
St Albans,R_1_74_LT_Ste_terr_hsg_auth_n,14.0
Sunbury,R_1_74_LT_Ste_terr_hsg_auth_n,5.0
Sydenham,R_1_74_LT_Ste_terr_hsg_auth_n,0.0
Tarneit,R_1_74_LT_Ste_terr_hsg_auth_n,3.0
Thomastown,R_1_74_LT_Ste_terr_hsg_auth_n,0.0
Warrandyte,R_1_74_LT_Ste_terr_hsg_auth_n,0.0
Wendouree,R_1_74_LT_Ste_terr_hsg_auth_n,44.0
Werribee,R_1_74_LT_Ste_terr_hsg_auth_n,7.0
Williamstown,R_1_74_LT_Ste_terr_hsg_auth_n,11.0
Yan Yean,R_1_74_LT_Ste_terr_hsg_auth_n,0.0
Albert Park,R_1_74_LT_Ste_terr_hsg_auth_pc,0.0015
Ashwood,R_1_74_LT_Ste_terr_hsg_auth_pc,0.0023
Bass,R_1_74_LT_Ste_terr_hsg_auth_pc,0.0011
Bayswater,R_1_74_LT_Ste_terr_hsg_auth_pc,0.0004
Bellarine,R_1_74_LT_Ste_terr_hsg_auth_pc,0.0
Benambra,R_1_74_LT_Ste_terr_hsg_auth_pc,0.0071
Bendigo East,R_1_74_LT_Ste_terr_hsg_auth_pc,0.0028
Bendigo West,R_1_74_LT_Ste_terr_hsg_auth_pc,0.0053
Bentleigh,R_1_74_LT_Ste_terr_hsg_auth_pc,0.0011
Berwick,R_1_74_LT_Ste_terr_hsg_auth_pc,0.0006
Box Hill,R_1_74_LT_Ste_terr_hsg_auth_pc,0.0013
Brighton,R_1_74_LT_Ste_terr_hsg_auth_pc,0.0011
Broadmeadows,R_1_74_LT_Ste_terr_hsg_auth_pc,0.0011
Brunswick,R_1_74_LT_Ste_terr_hsg_auth_pc,0.0017
Bulleen,R_1_74_LT_Ste_terr_hsg_auth_pc,0.0
Bundoora,R_1_74_LT_Ste_terr_hsg_auth_pc,0.0014
Carrum,R_1_74_LT_Ste_terr_hsg_auth_pc,0.0008
Caulfield,R_1_74_LT_Ste_terr_hsg_auth_pc,0.0009
Clarinda,R_1_74_LT_Ste_terr_hsg_auth_pc,0.0006
Cranbourne,R_1_74_LT_Ste_terr_hsg_auth_pc,0.0
Croydon,R_1_74_LT_Ste_terr_hsg_auth_pc,0.0012
Dandenong,R_1_74_LT_Ste_terr_hsg_auth_pc,0.0036
Eildon,R_1_74_LT_Ste_terr_hsg_auth_pc,0.0022
Eltham,R_1_74_LT_Ste_terr_hsg_auth_pc,0.0
Essendon,R_1_74_LT_Ste_terr_hsg_auth_pc,0.0059
Eureka,R_1_74_LT_Ste_terr_hsg_auth_pc,0.0015
Euroa,R_1_74_LT_Ste_terr_hsg_auth_pc,0.0035
Evelyn,R_1_74_LT_Ste_terr_hsg_auth_pc,0.0
Footscray,R_1_74_LT_Ste_terr_hsg_auth_pc,0.003
Frankston,R_1_74_LT_Ste_terr_hsg_auth_pc,0.0003
Geelong,R_1_74_LT_Ste_terr_hsg_auth_pc,0.0041
Gippsland East,R_1_74_LT_Ste_terr_hsg_auth_pc,0.0027
Gippsland South,R_1_74_LT_Ste_terr_hsg_auth_pc,0.0026
Glen Waverley,R_1_74_LT_Ste_terr_hsg_auth_pc,0.0014
Greenvale,R_1_74_LT_Ste_terr_hsg_auth_pc,0.0021
Hastings,R_1_74_LT_Ste_terr_hsg_auth_pc,0.0
Hawthorn,R_1_74_LT_Ste_terr_hsg_auth_pc,0.001
Ivanhoe,R_1_74_LT_Ste_terr_hsg_auth_pc,0.0058
Kalkallo,R_1_74_LT_Ste_terr_hsg_auth_pc,0.0
Kew,R_1_74_LT_Ste_terr_hsg_auth_pc,0.0
Kororoit,R_1_74_LT_Ste_terr_hsg_auth_pc,0.0015
Lara,R_1_74_LT_Ste_terr_hsg_auth_pc,0.0087
Laverton,R_1_74_LT_Ste_terr_hsg_auth_pc,0.0036
Lowan,R_1_74_LT_Ste_terr_hsg_auth_pc,0.0065
Macedon,R_1_74_LT_Ste_terr_hsg_auth_pc,0.0029
Malvern,R_1_74_LT_Ste_terr_hsg_auth_pc,0.0015
Melbourne,R_1_74_LT_Ste_terr_hsg_auth_pc,0.0011
Melton,R_1_74_LT_Ste_terr_hsg_auth_pc,0.0007
Mildura,R_1_74_LT_Ste_terr_hsg_auth_pc,0.0046
Mill Park,R_1_74_LT_Ste_terr_hsg_auth_pc,0.0008
Monbulk,R_1_74_LT_Ste_terr_hsg_auth_pc,0.0
Mordialloc,R_1_74_LT_Ste_terr_hsg_auth_pc,0.0011
Mornington,R_1_74_LT_Ste_terr_hsg_auth_pc,0.0017
Morwell,R_1_74_LT_Ste_terr_hsg_auth_pc,0.0076
Mulgrave,R_1_74_LT_Ste_terr_hsg_auth_pc,0.0008
Murray Plains,R_1_74_LT_Ste_terr_hsg_auth_pc,0.0023
Narracan,R_1_74_LT_Ste_terr_hsg_auth_pc,0.0036
Narre Warren North,R_1_74_LT_Ste_terr_hsg_auth_pc,0.0005
Narre Warren South,R_1_74_LT_Ste_terr_hsg_auth_pc,0.0
Nepean,R_1_74_LT_Ste_terr_hsg_auth_pc,0.0
Niddrie,R_1_74_LT_Ste_terr_hsg_auth_pc,0.0
Northcote,R_1_74_LT_Ste_terr_hsg_auth_pc,0.002
Oakleigh,R_1_74_LT_Ste_terr_hsg_auth_pc,0.0006
Ovens Valley,R_1_74_LT_Ste_terr_hsg_auth_pc,0.0045
Pakenham,R_1_74_LT_Ste_terr_hsg_auth_pc,0.0008
Pascoe Vale,R_1_74_LT_Ste_terr_hsg_auth_pc,0.0013
Point Cook,R_1_74_LT_Ste_terr_hsg_auth_pc,0.0
Polwarth,R_1_74_LT_Ste_terr_hsg_auth_pc,0.0006
Prahran,R_1_74_LT_Ste_terr_hsg_auth_pc,0.0019
Preston,R_1_74_LT_Ste_terr_hsg_auth_pc,0.0051
Richmond,R_1_74_LT_Ste_terr_hsg_auth_pc,0.0042
Ringwood,R_1_74_LT_Ste_terr_hsg_auth_pc,0.0018
Ripon,R_1_74_LT_Ste_terr_hsg_auth_pc,0.0009
Rowville,R_1_74_LT_Ste_terr_hsg_auth_pc,0.0
Sandringham,R_1_74_LT_Ste_terr_hsg_auth_pc,0.005
Shepparton,R_1_74_LT_Ste_terr_hsg_auth_pc,0.0019
South Barwon,R_1_74_LT_Ste_terr_hsg_auth_pc,0.0009
South-West Coast,R_1_74_LT_Ste_terr_hsg_auth_pc,0.0039
St Albans,R_1_74_LT_Ste_terr_hsg_auth_pc,0.002
Sunbury,R_1_74_LT_Ste_terr_hsg_auth_pc,0.001
Sydenham,R_1_74_LT_Ste_terr_hsg_auth_pc,0.0
Tarneit,R_1_74_LT_Ste_terr_hsg_auth_pc,0.0004
Thomastown,R_1_74_LT_Ste_terr_hsg_auth_pc,0.0
Warrandyte,R_1_74_LT_Ste_terr_hsg_auth_pc,0.0
Wendouree,R_1_74_LT_Ste_terr_hsg_auth_pc,0.0046
Werribee,R_1_74_LT_Ste_terr_hsg_auth_pc,0.0008
Williamstown,R_1_74_LT_Ste_terr_hsg_auth_pc,0.0015
Yan Yean,R_1_74_LT_Ste_terr_hsg_auth_pc,0.0
Albert Park,R_1_74_LT_com_hou_pro_n,0.0
Ashwood,R_1_74_LT_com_hou_pro_n,0.0
Bass,R_1_74_LT_com_hou_pro_n,0.0
Bayswater,R_1_74_LT_com_hou_pro_n,0.0
Bellarine,R_1_74_LT_com_hou_pro_n,3.0
Benambra,R_1_74_LT_com_hou_pro_n,0.0
Bendigo East,R_1_74_LT_com_hou_pro_n,0.0
Bendigo West,R_1_74_LT_com_hou_pro_n,0.0
Bentleigh,R_1_74_LT_com_hou_pro_n,0.0
Berwick,R_1_74_LT_com_hou_pro_n,0.0
Box Hill,R_1_74_LT_com_hou_pro_n,0.0
Brighton,R_1_74_LT_com_hou_pro_n,0.0
Broadmeadows,R_1_74_LT_com_hou_pro_n,0.0
Brunswick,R_1_74_LT_com_hou_pro_n,0.0
Bulleen,R_1_74_LT_com_hou_pro_n,0.0
Bundoora,R_1_74_LT_com_hou_pro_n,0.0
Carrum,R_1_74_LT_com_hou_pro_n,0.0
Caulfield,R_1_74_LT_com_hou_pro_n,3.0
Clarinda,R_1_74_LT_com_hou_pro_n,0.0
Cranbourne,R_1_74_LT_com_hou_pro_n,0.0
Croydon,R_1_74_LT_com_hou_pro_n,0.0
Dandenong,R_1_74_LT_com_hou_pro_n,4.0
Eildon,R_1_74_LT_com_hou_pro_n,5.0
Eltham,R_1_74_LT_com_hou_pro_n,0.0
Essendon,R_1_74_LT_com_hou_pro_n,0.0
Eureka,R_1_74_LT_com_hou_pro_n,0.0
Euroa,R_1_74_LT_com_hou_pro_n,7.0
Evelyn,R_1_74_LT_com_hou_pro_n,0.0
Footscray,R_1_74_LT_com_hou_pro_n,0.0
Frankston,R_1_74_LT_com_hou_pro_n,0.0
Geelong,R_1_74_LT_com_hou_pro_n,0.0
Gippsland East,R_1_74_LT_com_hou_pro_n,0.0
Gippsland South,R_1_74_LT_com_hou_pro_n,0.0
Glen Waverley,R_1_74_LT_com_hou_pro_n,0.0
Greenvale,R_1_74_LT_com_hou_pro_n,0.0
Hastings,R_1_74_LT_com_hou_pro_n,0.0
Hawthorn,R_1_74_LT_com_hou_pro_n,0.0
Ivanhoe,R_1_74_LT_com_hou_pro_n,0.0
Kalkallo,R_1_74_LT_com_hou_pro_n,0.0
Kew,R_1_74_LT_com_hou_pro_n,0.0
Kororoit,R_1_74_LT_com_hou_pro_n,0.0
Lara,R_1_74_LT_com_hou_pro_n,0.0
Laverton,R_1_74_LT_com_hou_pro_n,0.0
Lowan,R_1_74_LT_com_hou_pro_n,0.0
Macedon,R_1_74_LT_com_hou_pro_n,0.0
Malvern,R_1_74_LT_com_hou_pro_n,0.0
Melbourne,R_1_74_LT_com_hou_pro_n,0.0
Melton,R_1_74_LT_com_hou_pro_n,0.0
Mildura,R_1_74_LT_com_hou_pro_n,11.0
Mill Park,R_1_74_LT_com_hou_pro_n,0.0
Monbulk,R_1_74_LT_com_hou_pro_n,0.0
Mordialloc,R_1_74_LT_com_hou_pro_n,0.0
Mornington,R_1_74_LT_com_hou_pro_n,0.0
Morwell,R_1_74_LT_com_hou_pro_n,5.0
Mulgrave,R_1_74_LT_com_hou_pro_n,0.0
Murray Plains,R_1_74_LT_com_hou_pro_n,0.0
Narracan,R_1_74_LT_com_hou_pro_n,0.0
Narre Warren North,R_1_74_LT_com_hou_pro_n,0.0
Narre Warren South,R_1_74_LT_com_hou_pro_n,0.0
Nepean,R_1_74_LT_com_hou_pro_n,0.0
Niddrie,R_1_74_LT_com_hou_pro_n,0.0
Northcote,R_1_74_LT_com_hou_pro_n,4.0
Oakleigh,R_1_74_LT_com_hou_pro_n,0.0
Ovens Valley,R_1_74_LT_com_hou_pro_n,3.0
Pakenham,R_1_74_LT_com_hou_pro_n,0.0
Pascoe Vale,R_1_74_LT_com_hou_pro_n,0.0
Point Cook,R_1_74_LT_com_hou_pro_n,0.0
Polwarth,R_1_74_LT_com_hou_pro_n,0.0
Prahran,R_1_74_LT_com_hou_pro_n,0.0
Preston,R_1_74_LT_com_hou_pro_n,7.0
Richmond,R_1_74_LT_com_hou_pro_n,0.0
Ringwood,R_1_74_LT_com_hou_pro_n,0.0
Ripon,R_1_74_LT_com_hou_pro_n,0.0
Rowville,R_1_74_LT_com_hou_pro_n,0.0
Sandringham,R_1_74_LT_com_hou_pro_n,0.0
Shepparton,R_1_74_LT_com_hou_pro_n,0.0
South Barwon,R_1_74_LT_com_hou_pro_n,0.0
South-West Coast,R_1_74_LT_com_hou_pro_n,0.0
St Albans,R_1_74_LT_com_hou_pro_n,0.0
Sunbury,R_1_74_LT_com_hou_pro_n,0.0
