district,census_variable,value,rank
Warrandyte,Buddhism_F_n,1310.0,61.0
Kalkallo,Buddhism_F_n,1365.0,62.0
Cranbourne,Buddhism_F_n,1551.0,63.0
Ringwood,Buddhism_F_n,1576.0,64.0
Richmond,Buddhism_F_n,1618.0,65.0
Bayswater,Buddhism_F_n,1648.0,66.0
Point Cook,Buddhism_F_n,1800.0,67.0
Sydenham,Buddhism_F_n,1812.0,68.0
Kew,Buddhism_F_n,1820.0,69.0
Narre Warren North,Buddhism_F_n,1943.0,70.0
Bulleen,Buddhism_F_n,1983.0,71.0
Rowville,Buddhism_F_n,1990.0,72.0
Mordialloc,Buddhism_F_n,2017.0,73.0
Thomastown,Buddhism_F_n,2075.0,74.0
Oakleigh,Buddhism_F_n,2263.0,75.0
Berwick,Buddhism_F_n,2405.0,76.0
Ashwood,Buddhism_F_n,2419.0,77.0
Box Hill,Buddhism_F_n,2686.0,78.0
Footscray,Buddhism_F_n,2876.0,79.0
Narre Warren South,Buddhism_F_n,2899.0,80.0
Glen Waverley,Buddhism_F_n,3521.0,81.0
Laverton,Buddhism_F_n,3683.0,82.0
Kororoit,Buddhism_F_n,3748.0,83.0
Melbourne,Buddhism_F_n,4661.0,84.0
Dandenong,Buddhism_F_n,4787.0,85.0
Clarinda,Buddhism_F_n,4980.0,86.0
Mulgrave,Buddhism_F_n,5316.0,87.0
St Albans,Buddhism_F_n,6283.0,88.0
Lowan,Buddhism_F_pc,0.0021,1.0
Eureka,Buddhism_F_pc,0.0026,2.0
Ripon,Buddhism_F_pc,0.0026,3.0
Mornington,Buddhism_F_pc,0.0028,4.0
Polwarth,Buddhism_F_pc,0.0028,5.0
Benambra,Buddhism_F_pc,0.003,6.0
South-West Coast,Buddhism_F_pc,0.003,7.0
Morwell,Buddhism_F_pc,0.0031,8.0
Gippsland South,Buddhism_F_pc,0.0032,9.0
Murray Plains,Buddhism_F_pc,0.0032,10.0
Gippsland East,Buddhism_F_pc,0.0033,11.0
Euroa,Buddhism_F_pc,0.0034,12.0
Nepean,Buddhism_F_pc,0.0038,13.0
Hastings,Buddhism_F_pc,0.0039,14.0
Macedon,Buddhism_F_pc,0.0039,15.0
Narracan,Buddhism_F_pc,0.0039,16.0
Ovens Valley,Buddhism_F_pc,0.004,17.0
Wendouree,Buddhism_F_pc,0.0041,18.0
Bellarine,Buddhism_F_pc,0.0042,19.0
Eildon,Buddhism_F_pc,0.0042,20.0
Evelyn,Buddhism_F_pc,0.0046,21.0
Eltham,Buddhism_F_pc,0.0047,22.0
Shepparton,Buddhism_F_pc,0.0049,23.0
South Barwon,Buddhism_F_pc,0.005,24.0
Geelong,Buddhism_F_pc,0.0055,25.0
Bendigo East,Buddhism_F_pc,0.0058,26.0
Lara,Buddhism_F_pc,0.0063,27.0
Bass,Buddhism_F_pc,0.0065,28.0
Frankston,Buddhism_F_pc,0.0065,29.0
Monbulk,Buddhism_F_pc,0.0065,30.0
Bendigo West,Buddhism_F_pc,0.0069,31.0
Sandringham,Buddhism_F_pc,0.0069,32.0
Brighton,Buddhism_F_pc,0.0078,33.0
Sunbury,Buddhism_F_pc,0.0078,34.0
Caulfield,Buddhism_F_pc,0.0081,35.0
Melton,Buddhism_F_pc,0.0085,36.0
Brunswick,Buddhism_F_pc,0.0102,37.0
Croydon,Buddhism_F_pc,0.0103,38.0
Yan Yean,Buddhism_F_pc,0.0105,39.0
Northcote,Buddhism_F_pc,0.0107,40.0
Mildura,Buddhism_F_pc,0.011,41.0
Pascoe Vale,Buddhism_F_pc,0.0111,42.0
Williamstown,Buddhism_F_pc,0.0111,43.0
Malvern,Buddhism_F_pc,0.0116,44.0
Broadmeadows,Buddhism_F_pc,0.0121,45.0
Ivanhoe,Buddhism_F_pc,0.0127,46.0
Tarneit,Buddhism_F_pc,0.0127,47.0
Carrum,Buddhism_F_pc,0.0129,48.0
Werribee,Buddhism_F_pc,0.013,49.0
Bentleigh,Buddhism_F_pc,0.0131,50.0
Mill Park,Buddhism_F_pc,0.0132,51.0
Greenvale,Buddhism_F_pc,0.0135,52.0
Essendon,Buddhism_F_pc,0.014,53.0
Kalkallo,Buddhism_F_pc,0.0143,54.0
Prahran,Buddhism_F_pc,0.0147,55.0
Niddrie,Buddhism_F_pc,0.0151,56.0
Albert Park,Buddhism_F_pc,0.0152,57.0
Hawthorn,Buddhism_F_pc,0.0152,58.0
Bundoora,Buddhism_F_pc,0.0162,59.0
Pakenham,Buddhism_F_pc,0.0164,60.0
Preston,Buddhism_F_pc,0.0173,61.0
Warrandyte,Buddhism_F_pc,0.0177,62.0
Cranbourne,Buddhism_F_pc,0.0178,63.0
Point Cook,Buddhism_F_pc,0.0194,64.0
Ringwood,Buddhism_F_pc,0.0196,65.0
Bayswater,Buddhism_F_pc,0.0226,66.0
Sydenham,Buddhism_F_pc,0.0234,67.0
Richmond,Buddhism_F_pc,0.024,68.0
Kew,Buddhism_F_pc,0.0246,69.0
Narre Warren North,Buddhism_F_pc,0.0246,70.0
Oakleigh,Buddhism_F_pc,0.0252,71.0
Bulleen,Buddhism_F_pc,0.0266,72.0
Thomastown,Buddhism_F_pc,0.0266,73.0
Mordialloc,Buddhism_F_pc,0.0279,74.0
Rowville,Buddhism_F_pc,0.028,75.0
Berwick,Buddhism_F_pc,0.0297,76.0
Ashwood,Buddhism_F_pc,0.03,77.0
Box Hill,Buddhism_F_pc,0.0317,78.0
Narre Warren South,Buddhism_F_pc,0.0321,79.0
Laverton,Buddhism_F_pc,0.0391,80.0
Melbourne,Buddhism_F_pc,0.0394,81.0
Footscray,Buddhism_F_pc,0.0396,82.0
Glen Waverley,Buddhism_F_pc,0.0427,83.0
Kororoit,Buddhism_F_pc,0.043,84.0
Dandenong,Buddhism_F_pc,0.0534,85.0
Clarinda,Buddhism_F_pc,0.0677,86.0
Mulgrave,Buddhism_F_pc,0.069,87.0
St Albans,Buddhism_F_pc,0.0847,88.0
Gippsland South,Buddhism_M_n,97.0,1.0
Mornington,Buddhism_M_n,103.0,2.0
Gippsland East,Buddhism_M_n,106.0,3.0
Bellarine,Buddhism_M_n,119.0,4.0
Nepean,Buddhism_M_n,129.0,5.0
Ripon,Buddhism_M_n,130.0,6.0
Lowan,Buddhism_M_n,133.0,7.0
Hastings,Buddhism_M_n,137.0,8.0
Polwarth,Buddhism_M_n,137.0,9.0
South-West Coast,Buddhism_M_n,147.0,10.0
Benambra,Buddhism_M_n,148.0,11.0
Macedon,Buddhism_M_n,150.0,12.0
Morwell,Buddhism_M_n,152.0,13.0
Murray Plains,Buddhism_M_n,156.0,14.0
Euroa,Buddhism_M_n,161.0,15.0
Narracan,Buddhism_M_n,166.0,16.0
Eildon,Buddhism_M_n,167.0,17.0
Eltham,Buddhism_M_n,184.0,18.0
Ovens Valley,Buddhism_M_n,191.0,19.0
Wendouree,Buddhism_M_n,199.0,20.0
Eureka,Buddhism_M_n,202.0,21.0
Geelong,Buddhism_M_n,232.0,22.0
Frankston,Buddhism_M_n,249.0,23.0
Sandringham,Buddhism_M_n,249.0,24.0
Monbulk,Buddhism_M_n,264.0,25.0
Evelyn,Buddhism_M_n,268.0,26.0
Shepparton,Buddhism_M_n,275.0,27.0
Brighton,Buddhism_M_n,301.0,28.0
South Barwon,Buddhism_M_n,312.0,29.0
Sunbury,Buddhism_M_n,314.0,30.0
Bendigo West,Buddhism_M_n,316.0,31.0
Bendigo East,Buddhism_M_n,320.0,32.0
Lara,Buddhism_M_n,330.0,33.0
Bass,Buddhism_M_n,331.0,34.0
Caulfield,Buddhism_M_n,412.0,35.0
Brunswick,Buddhism_M_n,446.0,36.0
Williamstown,Buddhism_M_n,461.0,37.0
Northcote,Buddhism_M_n,464.0,38.0
Malvern,Buddhism_M_n,472.0,39.0
Melton,Buddhism_M_n,495.0,40.0
Pascoe Vale,Buddhism_M_n,514.0,41.0
Croydon,Buddhism_M_n,553.0,42.0
Ivanhoe,Buddhism_M_n,575.0,43.0
Yan Yean,Buddhism_M_n,602.0,44.0
Albert Park,Buddhism_M_n,678.0,45.0
Bentleigh,Buddhism_M_n,695.0,46.0
Essendon,Buddhism_M_n,713.0,47.0
Hawthorn,Buddhism_M_n,724.0,48.0
Carrum,Buddhism_M_n,726.0,49.0
Niddrie,Buddhism_M_n,740.0,50.0
Prahran,Buddhism_M_n,757.0,51.0
Mill Park,Buddhism_M_n,776.0,52.0
Broadmeadows,Buddhism_M_n,789.0,53.0
Mildura,Buddhism_M_n,840.0,54.0
Tarneit,Buddhism_M_n,905.0,55.0
Warrandyte,Buddhism_M_n,918.0,56.0
Werribee,Buddhism_M_n,949.0,57.0
Bundoora,Buddhism_M_n,959.0,58.0
Preston,Buddhism_M_n,966.0,59.0
Greenvale,Buddhism_M_n,1003.0,60.0
Richmond,Buddhism_M_n,1011.0,61.0
Pakenham,Buddhism_M_n,1116.0,62.0
Ringwood,Buddhism_M_n,1189.0,63.0
Kalkallo,Buddhism_M_n,1242.0,64.0
Kew,Buddhism_M_n,1311.0,65.0
Bayswater,Buddhism_M_n,1314.0,66.0
Cranbourne,Buddhism_M_n,1358.0,67.0
Point Cook,Buddhism_M_n,1391.0,68.0
Sydenham,Buddhism_M_n,1500.0,69.0
Bulleen,Buddhism_M_n,1511.0,70.0
Mordialloc,Buddhism_M_n,1568.0,71.0
Narre Warren North,Buddhism_M_n,1658.0,72.0
Thomastown,Buddhism_M_n,1735.0,73.0
Rowville,Buddhism_M_n,1772.0,74.0
Oakleigh,Buddhism_M_n,1863.0,75.0
Box Hill,Buddhism_M_n,2116.0,76.0
Ashwood,Buddhism_M_n,2136.0,77.0
Berwick,Buddhism_M_n,2247.0,78.0
Footscray,Buddhism_M_n,2326.0,79.0
Narre Warren South,Buddhism_M_n,2659.0,80.0
Laverton,Buddhism_M_n,3058.0,81.0
Kororoit,Buddhism_M_n,3105.0,82.0
Glen Waverley,Buddhism_M_n,3223.0,83.0
Melbourne,Buddhism_M_n,3301.0,84.0
Dandenong,Buddhism_M_n,4153.0,85.0
Clarinda,Buddhism_M_n,4287.0,86.0
Mulgrave,Buddhism_M_n,4539.0,87.0
St Albans,Buddhism_M_n,5037.0,88.0
Gippsland South,Buddhism_M_pc,0.0015,1.0
Mornington,Buddhism_M_pc,0.0016,2.0
Bellarine,Buddhism_M_pc,0.0017,3.0
Gippsland East,Buddhism_M_pc,0.0017,4.0
Lowan,Buddhism_M_pc,0.0019,5.0
Polwarth,Buddhism_M_pc,0.0019,6.0
Ripon,Buddhism_M_pc,0.0019,7.0
Hastings,Buddhism_M_pc,0.0021,8.0
Morwell,Buddhism_M_pc,0.0021,9.0
Nepean,Buddhism_M_pc,0.0021,10.0
South-West Coast,Buddhism_M_pc,0.0021,11.0
Benambra,Buddhism_M_pc,0.0022,12.0
Macedon,Buddhism_M_pc,0.0023,13.0
Euroa,Buddhism_M_pc,0.0024,14.0
Murray Plains,Buddhism_M_pc,0.0024,15.0
Narracan,Buddhism_M_pc,0.0024,16.0
Eildon,Buddhism_M_pc,0.0025,17.0
Eureka,Buddhism_M_pc,0.0027,18.0
Eltham,Buddhism_M_pc,0.0028,19.0
Wendouree,Buddhism_M_pc,0.0029,20.0
Ovens Valley,Buddhism_M_pc,0.003,21.0
Geelong,Buddhism_M_pc,0.0032,22.0
Frankston,Buddhism_M_pc,0.0036,23.0
Shepparton,Buddhism_M_pc,0.0037,24.0
Evelyn,Buddhism_M_pc,0.0039,25.0
Sandringham,Buddhism_M_pc,0.0039,26.0
Monbulk,Buddhism_M_pc,0.004,27.0
South Barwon,Buddhism_M_pc,0.0043,28.0
Bendigo East,Buddhism_M_pc,0.0045,29.0
Brighton,Buddhism_M_pc,0.0046,30.0
Lara,Buddhism_M_pc,0.0047,31.0
Bass,Buddhism_M_pc,0.005,32.0
Bendigo West,Buddhism_M_pc,0.005,33.0
Sunbury,Buddhism_M_pc,0.005,34.0
Caulfield,Buddhism_M_pc,0.0058,35.0
Melton,Buddhism_M_pc,0.006,36.0
Brunswick,Buddhism_M_pc,0.0065,37.0
Northcote,Buddhism_M_pc,0.0069,38.0
Williamstown,Buddhism_M_pc,0.007,39.0
Croydon,Buddhism_M_pc,0.0074,40.0
Malvern,Buddhism_M_pc,0.0074,41.0
Pascoe Vale,Buddhism_M_pc,0.0075,42.0
Yan Yean,Buddhism_M_pc,0.0083,43.0
Ivanhoe,Buddhism_M_pc,0.0087,44.0
Bentleigh,Buddhism_M_pc,0.0091,45.0
Albert Park,Buddhism_M_pc,0.0092,46.0
Tarneit,Buddhism_M_pc,0.0097,47.0
Broadmeadows,Buddhism_M_pc,0.0098,48.0
Carrum,Buddhism_M_pc,0.0098,49.0
Essendon,Buddhism_M_pc,0.0102,50.0
Hawthorn,Buddhism_M_pc,0.0102,51.0
Prahran,Buddhism_M_pc,0.0104,52.0
Niddrie,Buddhism_M_pc,0.0107,53.0
Mill Park,Buddhism_M_pc,0.0113,54.0
Werribee,Buddhism_M_pc,0.0113,55.0
Mildura,Buddhism_M_pc,0.012,56.0
Warrandyte,Buddhism_M_pc,0.0124,57.0
Kalkallo,Buddhism_M_pc,0.013,58.0
Greenvale,Buddhism_M_pc,0.0131,59.0
Preston,Buddhism_M_pc,0.0131,60.0
Bundoora,Buddhism_M_pc,0.0138,61.0
Pakenham,Buddhism_M_pc,0.0146,62.0
Ringwood,Buddhism_M_pc,0.0148,63.0
Point Cook,Buddhism_M_pc,0.015,64.0
Richmond,Buddhism_M_pc,0.015,65.0
Cranbourne,Buddhism_M_pc,0.0156,66.0
Kew,Buddhism_M_pc,0.0177,67.0
Bayswater,Buddhism_M_pc,0.018,68.0
Sydenham,Buddhism_M_pc,0.0194,69.0
Bulleen,Buddhism_M_pc,0.0203,70.0
Oakleigh,Buddhism_M_pc,0.0207,71.0
Narre Warren North,Buddhism_M_pc,0.021,72.0
Mordialloc,Buddhism_M_pc,0.0217,73.0
Thomastown,Buddhism_M_pc,0.0223,74.0
Rowville,Buddhism_M_pc,0.0249,75.0
Box Hill,Buddhism_M_pc,0.025,76.0
Ashwood,Buddhism_M_pc,0.0265,77.0
Berwick,Buddhism_M_pc,0.0278,78.0
Melbourne,Buddhism_M_pc,0.0279,79.0
Narre Warren South,Buddhism_M_pc,0.0295,80.0
Footscray,Buddhism_M_pc,0.032,81.0
Laverton,Buddhism_M_pc,0.0325,82.0
Kororoit,Buddhism_M_pc,0.0356,83.0
Glen Waverley,Buddhism_M_pc,0.0391,84.0
Dandenong,Buddhism_M_pc,0.0463,85.0
Clarinda,Buddhism_M_pc,0.0582,86.0
Mulgrave,Buddhism_M_pc,0.0589,87.0
St Albans,Buddhism_M_pc,0.0679,88.0
Lowan,Buddhism_P_n,322.0,1.0
Mornington,Buddhism_P_n,327.0,2.0
Ripon,Buddhism_P_n,330.0,3.0
Gippsland South,Buddhism_P_n,375.0,4.0
Gippsland East,Buddhism_P_n,391.0,5.0
South-West Coast,Buddhism_P_n,399.0,6.0
Hastings,Buddhism_P_n,406.0,7.0
Bellarine,Buddhism_P_n,415.0,8.0
Benambra,Buddhism_P_n,433.0,9.0
Polwarth,Buddhism_P_n,433.0,10.0
Murray Plains,Buddhism_P_n,437.0,11.0
Macedon,Buddhism_P_n,451.0,12.0
Nepean,Buddhism_P_n,451.0,13.0
Euroa,Buddhism_P_n,458.0,14.0
Eureka,Buddhism_P_n,470.0,15.0
Narracan,Buddhism_P_n,470.0,16.0
Morwell,Buddhism_P_n,488.0,17.0
Eildon,Buddhism_P_n,507.0,18.0
Ovens Valley,Buddhism_P_n,515.0,19.0
Wendouree,Buddhism_P_n,529.0,20.0
Eltham,Buddhism_P_n,595.0,21.0
Evelyn,Buddhism_P_n,621.0,22.0
Geelong,Buddhism_P_n,683.0,23.0
Shepparton,Buddhism_P_n,710.0,24.0
Sandringham,Buddhism_P_n,722.0,25.0
Frankston,Buddhism_P_n,736.0,26.0
Bendigo East,Buddhism_P_n,762.0,27.0
Monbulk,Buddhism_P_n,771.0,28.0
Bendigo West,Buddhism_P_n,792.0,29.0
South Barwon,Buddhism_P_n,797.0,30.0
Bass,Buddhism_P_n,807.0,31.0
Lara,Buddhism_P_n,823.0,32.0
Sunbury,Buddhism_P_n,837.0,33.0
Brighton,Buddhism_P_n,847.0,34.0
Caulfield,Buddhism_P_n,1055.0,35.0
Northcote,Buddhism_P_n,1182.0,36.0
Williamstown,Buddhism_P_n,1190.0,37.0
Brunswick,Buddhism_P_n,1204.0,38.0
Melton,Buddhism_P_n,1205.0,39.0
Pascoe Vale,Buddhism_P_n,1244.0,40.0
Malvern,Buddhism_P_n,1313.0,41.0
Croydon,Buddhism_P_n,1320.0,42.0
Ivanhoe,Buddhism_P_n,1415.0,43.0
Yan Yean,Buddhism_P_n,1429.0,44.0
Mildura,Buddhism_P_n,1671.0,45.0
Bentleigh,Buddhism_P_n,1703.0,46.0
Essendon,Buddhism_P_n,1703.0,47.0
Carrum,Buddhism_P_n,1710.0,48.0
Mill Park,Buddhism_P_n,1724.0,49.0
Niddrie,Buddhism_P_n,1768.0,50.0
Broadmeadows,Buddhism_P_n,1798.0,51.0
Hawthorn,Buddhism_P_n,1822.0,52.0
Albert Park,Buddhism_P_n,1855.0,53.0
Prahran,Buddhism_P_n,1870.0,54.0
Greenvale,Buddhism_P_n,2039.0,55.0
Bundoora,Buddhism_P_n,2063.0,56.0
Tarneit,Buddhism_P_n,2094.0,57.0
Werribee,Buddhism_P_n,2096.0,58.0
Warrandyte,Buddhism_P_n,2245.0,59.0
Preston,Buddhism_P_n,2252.0,60.0
Pakenham,Buddhism_P_n,2386.0,61.0
Kalkallo,Buddhism_P_n,2617.0,62.0
Richmond,Buddhism_P_n,2704.0,63.0
Ringwood,Buddhism_P_n,2742.0,64.0
Bayswater,Buddhism_P_n,2892.0,65.0
Cranbourne,Buddhism_P_n,2910.0,66.0
Kew,Buddhism_P_n,3131.0,67.0
Point Cook,Buddhism_P_n,3193.0,68.0
Sydenham,Buddhism_P_n,3344.0,69.0
Bulleen,Buddhism_P_n,3539.0,70.0
Mordialloc,Buddhism_P_n,3545.0,71.0
Rowville,Buddhism_P_n,3712.0,72.0
Narre Warren North,Buddhism_P_n,3725.0,73.0
Thomastown,Buddhism_P_n,3846.0,74.0
Oakleigh,Buddhism_P_n,4138.0,75.0
Ashwood,Buddhism_P_n,4477.0,76.0
Berwick,Buddhism_P_n,4614.0,77.0
Box Hill,Buddhism_P_n,4787.0,78.0
Footscray,Buddhism_P_n,5121.0,79.0
Narre Warren South,Buddhism_P_n,5564.0,80.0
Laverton,Buddhism_P_n,6668.0,81.0
Glen Waverley,Buddhism_P_n,6795.0,82.0
Kororoit,Buddhism_P_n,6845.0,83.0
Melbourne,Buddhism_P_n,7969.0,84.0
Dandenong,Buddhism_P_n,8989.0,85.0
Clarinda,Buddhism_P_n,9252.0,86.0
Mulgrave,Buddhism_P_n,9884.0,87.0
St Albans,Buddhism_P_n,11334.0,88.0
Lowan,Buddhism_P_pc,0.0047,1.0
Ripon,Buddhism_P_pc,0.0048,2.0
Mornington,Buddhism_P_pc,0.005,3.0
Gippsland South,Buddhism_P_pc,0.0057,4.0
South-West Coast,Buddhism_P_pc,0.0057,5.0
Bellarine,Buddhism_P_pc,0.006,6.0
Gippsland East,Buddhism_P_pc,0.0061,7.0
Hastings,Buddhism_P_pc,0.0061,8.0
Polwarth,Buddhism_P_pc,0.0062,9.0
Eureka,Buddhism_P_pc,0.0063,10.0
Benambra,Buddhism_P_pc,0.0065,11.0
Murray Plains,Buddhism_P_pc,0.0067,12.0
Morwell,Buddhism_P_pc,0.0068,13.0
Euroa,Buddhism_P_pc,0.0069,14.0
Narracan,Buddhism_P_pc,0.0069,15.0
Macedon,Buddhism_P_pc,0.007,16.0
Nepean,Buddhism_P_pc,0.0073,17.0
Eildon,Buddhism_P_pc,0.0077,18.0
Wendouree,Buddhism_P_pc,0.0077,19.0
Ovens Valley,Buddhism_P_pc,0.0081,20.0
Eltham,Buddhism_P_pc,0.009,21.0
Evelyn,Buddhism_P_pc,0.009,22.0
Geelong,Buddhism_P_pc,0.0095,23.0
Shepparton,Buddhism_P_pc,0.0095,24.0
Bendigo East,Buddhism_P_pc,0.0106,25.0
Frankston,Buddhism_P_pc,0.0108,26.0
South Barwon,Buddhism_P_pc,0.0109,27.0
Sandringham,Buddhism_P_pc,0.0115,28.0
Lara,Buddhism_P_pc,0.0117,29.0
Monbulk,Buddhism_P_pc,0.0117,30.0
Bass,Buddhism_P_pc,0.0122,31.0
Bendigo West,Buddhism_P_pc,0.0125,32.0
Brighton,Buddhism_P_pc,0.0128,33.0
Sunbury,Buddhism_P_pc,0.0132,34.0
Melton,Buddhism_P_pc,0.0145,35.0
Caulfield,Buddhism_P_pc,0.0147,36.0
Northcote,Buddhism_P_pc,0.0175,37.0
Brunswick,Buddhism_P_pc,0.0176,38.0
Croydon,Buddhism_P_pc,0.0177,39.0
Pascoe Vale,Buddhism_P_pc,0.018,40.0
Williamstown,Buddhism_P_pc,0.018,41.0
Yan Yean,Buddhism_P_pc,0.0197,42.0
Malvern,Buddhism_P_pc,0.0205,43.0
Ivanhoe,Buddhism_P_pc,0.0214,44.0
Bentleigh,Buddhism_P_pc,0.0222,45.0
Broadmeadows,Buddhism_P_pc,0.0223,46.0
Tarneit,Buddhism_P_pc,0.0225,47.0
Carrum,Buddhism_P_pc,0.0231,48.0
Mildura,Buddhism_P_pc,0.024,49.0
Essendon,Buddhism_P_pc,0.0243,50.0
Werribee,Buddhism_P_pc,0.0249,51.0
Albert Park,Buddhism_P_pc,0.0251,52.0
Mill Park,Buddhism_P_pc,0.0251,53.0
Niddrie,Buddhism_P_pc,0.0256,54.0
Hawthorn,Buddhism_P_pc,0.0258,55.0
Prahran,Buddhism_P_pc,0.0258,56.0
Greenvale,Buddhism_P_pc,0.0265,57.0
Kalkallo,Buddhism_P_pc,0.0274,58.0
Bundoora,Buddhism_P_pc,0.0297,59.0
Preston,Buddhism_P_pc,0.0304,60.0
Warrandyte,Buddhism_P_pc,0.0304,61.0
Pakenham,Buddhism_P_pc,0.0312,62.0
Cranbourne,Buddhism_P_pc,0.0334,63.0
Ringwood,Buddhism_P_pc,0.0342,64.0
Point Cook,Buddhism_P_pc,0.0345,65.0
Bayswater,Buddhism_P_pc,0.0396,66.0
Richmond,Buddhism_P_pc,0.0401,67.0
Kew,Buddhism_P_pc,0.0424,68.0
Sydenham,Buddhism_P_pc,0.0432,69.0
Oakleigh,Buddhism_P_pc,0.046,70.0
Narre Warren North,Buddhism_P_pc,0.0472,71.0
Bulleen,Buddhism_P_pc,0.0475,72.0
Mordialloc,Buddhism_P_pc,0.049,73.0
Thomastown,Buddhism_P_pc,0.0494,74.0
Rowville,Buddhism_P_pc,0.0522,75.0
Ashwood,Buddhism_P_pc,0.0555,76.0
Box Hill,Buddhism_P_pc,0.0565,77.0
Berwick,Buddhism_P_pc,0.057,78.0
Narre Warren South,Buddhism_P_pc,0.0616,79.0
Melbourne,Buddhism_P_pc,0.0673,80.0
Footscray,Buddhism_P_pc,0.0705,81.0
Laverton,Buddhism_P_pc,0.0708,82.0
Kororoit,Buddhism_P_pc,0.0785,83.0
Glen Waverley,Buddhism_P_pc,0.0824,84.0
Dandenong,Buddhism_P_pc,0.1002,85.0
Clarinda,Buddhism_P_pc,0.1257,86.0
Mulgrave,Buddhism_P_pc,0.1283,87.0
St Albans,Buddhism_P_pc,0.1527,88.0
St Albans,Christianity_Anglican_F_n,589.0,1.0
Thomastown,Christianity_Anglican_F_n,654.0,2.0
Laverton,Christianity_Anglican_F_n,974.0,3.0
Kororoit,Christianity_Anglican_F_n,976.0,4.0
Greenvale,Christianity_Anglican_F_n,996.0,5.0
Northcote,Christianity_Anglican_F_n,1070.0,6.0
Preston,Christianity_Anglican_F_n,1095.0,7.0
Pascoe Vale,Christianity_Anglican_F_n,1099.0,8.0
Broadmeadows,Christianity_Anglican_F_n,1108.0,9.0
Brunswick,Christianity_Anglican_F_n,1128.0,10.0
Footscray,Christianity_Anglican_F_n,1181.0,11.0
Sydenham,Christianity_Anglican_F_n,1214.0,12.0
Dandenong,Christianity_Anglican_F_n,1308.0,13.0
Richmond,Christianity_Anglican_F_n,1354.0,14.0
Mill Park,Christianity_Anglican_F_n,1419.0,15.0
Caulfield,Christianity_Anglican_F_n,1440.0,16.0
Melbourne,Christianity_Anglican_F_n,1527.0,17.0
Mulgrave,Christianity_Anglican_F_n,1534.0,18.0
Kalkallo,Christianity_Anglican_F_n,1568.0,19.0
Oakleigh,Christianity_Anglican_F_n,1767.0,20.0
Tarneit,Christianity_Anglican_F_n,1816.0,21.0
Essendon,Christianity_Anglican_F_n,1817.0,22.0
Clarinda,Christianity_Anglican_F_n,1823.0,23.0
Niddrie,Christianity_Anglican_F_n,1852.0,24.0
Narre Warren South,Christianity_Anglican_F_n,2004.0,25.0
Williamstown,Christianity_Anglican_F_n,2013.0,26.0
